"CNTY_x","CNTYVTD","TOTPOP","BPOP","HPOP","CVAP_2012","BCVAP_2012","HCVAP_2012","Obama","Romney","BRvotes","HRvotes","ORvotes","BDvotes","HDvotes","ODvotes","bvotes","hvotes","ovotes"
1,"10017",986,154,114,1192,186,80,145,343,0.131215978567879,0.143801492902726,0.42760833271513,0.276845174784523,0.24702278872109,0.102979817862282,0.408061153352403,0.390824281623816,0.530588150577412
1,"10018",2334,229,94,2650,497,73,245,954,0.128769588982206,0.146175200065568,0.452684022639826,0.264345290724894,0.216700184960827,0.0817997351976769,0.3931148797071,0.362875385026395,0.534483757837503
1,"10019",2560,299,303,2522,419,201,280,999,0.133610597853115,0.138428336551671,0.468081967782654,0.237961191773557,0.249271860839033,0.068123183299231,0.371571789626672,0.387700197390704,0.536205151081885
1,"10020",1477,166,336,1297,317,111,168,519,0.13110867670354,0.149672157402557,0.457799747882522,0.231318667517942,0.186650080199243,0.0691074818916362,0.362427344221482,0.3363222376018,0.526907229774158
1,"10021",2266,151,223,1878,348,199,139,899,0.139458726462207,0.148363583469752,0.446506763304138,0.222567601701644,0.187122796792037,0.0336557973568054,0.362026328163851,0.335486380261789,0.480162560660944
1,"10022",1103,118,60,1271,84,47,127,498,0.117243951206489,0.14474393282808,0.5130033101144,0.282967918258861,0.219477775400382,0.0865893941728001,0.40021186946535,0.364221708228461,0.5995927042872
1,"10023",1359,62,46,1803,147,21,116,702,0.134480345072089,0.152386587584209,0.547935399259072,0.23759492935657,0.209576566933288,0.0732565132008045,0.372075274428659,0.361963154517496,0.621191912459876
1,"10024",855,22,24,1081,100,30,44,410,0.131114262175941,0.140598841551963,0.49885454427211,0.243137912328657,0.222884484226663,0.0411005403929365,0.374252174504598,0.363483325778626,0.539955084665046
3,"30001",2607,19,1294,1984,23,914,181,761,0.334371807021202,0.241437626866354,0.342160545335786,0.329235934741204,0.0675857873530314,0.0677785545512061,0.663607741762406,0.309023414219385,0.409939099886992
3,"30002",2689,22,768,2596,26,564,199,1297,0.323113598239028,0.33460371620831,0.543030473485947,0.34658933843535,0.111992354101552,0.0563882146811624,0.669702936674378,0.446596070309863,0.599418688167109
3,"30003",2596,59,1107,2425,45,849,205,932,0.346031547468832,0.303150751507529,0.403629136155048,0.325457014888083,0.0860735823414904,0.0637604765216011,0.671488562356915,0.389224333849019,0.467389612676649
3,"30004",2582,33,1373,2095,10,1024,210,649,0.342298016081811,0.21054625731636,0.298429270502223,0.335253513209521,0.0754241034780219,0.0820760657160826,0.677551529291332,0.285970360794382,0.380505336218305
5,"50001",868,135,338,822,258,127,115,174,0.0760655202807673,0.0552322483874831,0.371089202432802,0.352430535524715,0.11193974507793,0.0776177304175008,0.428496055805482,0.167171993465413,0.448706932850303
5,"50002",4145,1789,1195,3306,1397,720,937,322,0.0166551071543435,0.0263955483039877,0.228127751754885,0.331643702753349,0.178802133862025,0.111438824705365,0.348298809907693,0.205197682166012,0.33956657646025
5,"50003",2811,112,435,2371,159,218,233,856,0.0856755428840217,0.083647439609916,0.358063947742699,0.360442310634936,0.162190609154214,0.053946029024154,0.446117853518958,0.24583804876413,0.412009976766853
5,"50004",1190,365,234,1051,176,171,187,225,0.0556381863930611,0.0689126061770288,0.322481568609247,0.28475119659841,0.15431689447253,0.0797505407410337,0.340389382991471,0.223229500649559,0.402232109350281
5,"50005",2595,571,564,2670,646,234,414,604,0.0784573047951562,0.0799345057408386,0.352389126255678,0.346718837546972,0.167560088980807,0.0829317031350313,0.425176142342128,0.247494594721646,0.435320829390709
5,"50006",919,23,143,840,101,27,103,287,0.0866026706370406,0.0926619268245732,0.363290063479402,0.367497314727983,0.193923745892051,0.0879038700651486,0.454099985365024,0.286585672716624,0.451193933544551
5,"50007",1005,7,74,984,37,142,37,508,0.0899900556764756,0.105828568157115,0.538008313894163,0.359212972521673,0.163397475418161,0.0256368085837638,0.449203028198148,0.269226043575277,0.563645122477927
5,"50008A",1123,2,52,1035,58,39,77,660,0.093863384944359,0.106666091572759,0.608983921721108,0.365277158683086,0.189526170630418,0.0628380701960148,0.459140543627445,0.296192262203178,0.671821991917123
5,"50008B",743,15,48,540,18,55,48,298,0.0889204770945114,0.106022271153975,0.429275511346962,0.347992591414373,0.17842321395554,0.0514382885690036,0.436913068508885,0.284445485109516,0.480713799915965
5,"50009",408,34,8,405,137,31,40,135,0.0881089415765918,0.100379536733272,0.363411150990018,0.365196185663675,0.166162202340091,0.0709985608804766,0.453305127240266,0.266541739073364,0.434409711870495
5,"50010A",1587,426,337,1389,202,167,285,355,0.0714031622490906,0.079715848374372,0.362761354611411,0.357298814225666,0.175544119149332,0.0884312157233809,0.428701976474757,0.255259967523704,0.451192570334792
5,"50010B",202,93,65,179,54,13,34,43,0.125038915546596,0.144263504710129,0.468541086163402,0.256442665962308,0.124831843220545,0.0728830233755478,0.381481581508904,0.269095347930674,0.54142410953895
5,"50011",2163,43,91,2134,39,20,137,1028,0.0925335854453189,0.094810799989943,0.499939814081479,0.35561465553309,0.189427434337877,0.0515186247031201,0.448148240978409,0.28423823432782,0.5514584387846
5,"50012",1177,51,116,1144,65,86,94,427,0.0913006672516915,0.0987066359637909,0.406501057108154,0.355342507396512,0.176615122702821,0.055375218292492,0.446643174648203,0.275321758666612,0.461876275400646
5,"50013",872,169,190,832,225,55,142,277,0.0952799493557917,0.106584761276172,0.469025607716443,0.385942174775277,0.176560541321102,0.0837361866177588,0.481222124131069,0.283145302597274,0.552761794334201
5,"50014",2057,280,219,2124,194,134,311,869,0.0945604630859038,0.110099665499651,0.524110062093024,0.41981940621303,0.217149673513395,0.0930293705313,0.514379869298933,0.327249339013046,0.617139432624324
5,"50015",1352,227,362,1381,130,318,65,272,0.0772017920971456,0.0647757259117408,0.305838037968167,0.141260143948894,0.0455289412498498,0.0255303668314033,0.218461936046039,0.110304667161591,0.331368404799571
5,"50016",3380,698,1407,3058,708,1056,524,571,0.0637314666844205,0.0476067991846722,0.362113922778665,0.357137332514161,0.115287679203164,0.0878650545162708,0.420868799198581,0.162894478387836,0.449978977294936
5,"50017",2064,10,36,2115,14,23,181,795,0.087407551466133,0.10924636166093,0.391349990673671,0.353308759548158,0.176266410218487,0.0847032009807538,0.440716311014291,0.285512771879417,0.476053191654425
5,"50018",796,124,98,676,96,42,82,288,0.104568074501499,0.101904112066943,0.461046162416241,0.312628303149145,0.148472493345413,0.0510161419575479,0.417196377650644,0.250376605412356,0.512062304373789
5,"50019",1514,189,78,1253,0,43,253,771,0.101856822349376,0.116414224583171,0.593546369673086,0.447089805707089,0.207532737993505,0.120966580513337,0.548946628056465,0.323946962576676,0.714512950186422
5,"50020",4132,2041,1413,3837,2119,699,1190,157,0.00731441540388118,0.011414474903856,0.193089327264604,0.412247228897985,0.18827514779217,0.119684263547598,0.419561644301866,0.199689622696026,0.312773590812202
5,"50021",1999,282,238,2052,457,82,205,612,0.0935676858186659,0.100438421099433,0.380317315920154,0.325335288850869,0.154832231478004,0.0523201876845144,0.418902974669535,0.255270652577438,0.432637503604668
5,"50022",601,21,25,495,25,17,47,261,0.091124422847943,0.103729200145574,0.460812900844603,0.365452615085468,0.185024638526199,0.062660587707671,0.456577037933411,0.288753838671773,0.523473488552274
5,"50023",595,2,17,520,24,24,51,260,0.0970856050818159,0.0964693041356824,0.448030319395115,0.349391492934813,0.180039165699394,0.082522889098032,0.446477098016629,0.276508469835076,0.530553208493147
5,"50024",3162,165,661,3084,309,370,223,1078,0.0846746156909762,0.0969148099881562,0.428204579388453,0.343976170569493,0.109766036349241,0.0406649602168561,0.428650786260469,0.206680846337398,0.468869539605309
5,"50025",2694,134,390,2840,218,346,227,1016,0.0916539175273208,0.103135685151196,0.443786236515955,0.346501087221187,0.161946863756293,0.0544522568189479,0.438155004748507,0.265082548907489,0.498238493334903
5,"50026",1647,41,73,1682,115,56,121,887,0.0985215465136758,0.107091118881567,0.569485443465964,0.359427334874344,0.184360925724515,0.0608152013966556,0.45794888138802,0.291452044606082,0.63030064486262
5,"50027",384,0,9,364,7,54,23,207,0.0908489747663053,0.110828781772399,0.544332851741858,0.353113916398688,0.175458325675657,0.0585354683754265,0.443962891164993,0.286287107448056,0.602868320117284
5,"50028",1173,42,217,1100,34,143,111,542,0.0921052441513147,0.12501220628263,0.5563502495252,0.355503919070597,0.180105375578688,0.062497375277753,0.447609163221912,0.305117581861317,0.618847624802953
5,"50029",1656,47,141,1340,97,36,149,697,0.0862920753499314,0.0981558385497245,0.461524564006433,0.361295277154137,0.191154726092073,0.0714528309467623,0.447587352504068,0.289310564641797,0.532977394953196
5,"50030",1076,4,30,979,0,27,76,462,0.0780687952378302,0.101504073717385,0.440244350538559,0.357844951170529,0.182662540450427,0.0663454257264072,0.435913746408359,0.284166614167812,0.506589776264966
5,"50031",557,17,163,527,10,81,49,169,0.0916515722561352,0.0877442013781095,0.405933388107919,0.344848269105145,0.123214377645005,0.0643755821090966,0.43649984136128,0.210958579023114,0.470308970217015
5,"50032",439,13,3,446,0,12,33,223,0.0925486490209838,0.103396616017824,0.520674319130939,0.359458432116365,0.175165793381156,0.0661242649479757,0.452007081137349,0.278562409398979,0.586798584078915
5,"50033",905,9,33,881,28,20,55,424,0.0887922516046414,0.103579066866099,0.48463791254826,0.358886651691222,0.180269745403009,0.0531669875118009,0.447678903295864,0.283848812269107,0.537804900060061
5,"50034",2620,285,170,2075,166,118,248,1009,0.0876134308623706,0.10573736464342,0.44584568828774,0.357894128661142,0.181831624539024,0.0531074939125627,0.445507559523512,0.287568989182443,0.498953182200303
5,"50035",1919,204,130,1806,202,111,203,910,0.0990614148368054,0.11540609899689,0.550358883601344,0.389611410550117,0.190260779126909,0.0622024980522229,0.488672825386923,0.3056668781238,0.612561381653567
5,"50036",4,0,0,5,0,1,1,2,0.0891569821034195,0.110350836540214,0.440047445475638,0.361870698670989,0.176648456688852,0.121841626750184,0.451027680774408,0.286999293229066,0.561889072225822
5,"50037",547,16,90,557,27,49,42,198,0.0807297443658595,0.098546133850168,0.424633360181615,0.359074302403261,0.15232994224364,0.0521575401092119,0.439804046769121,0.250876076093808,0.476790900290827
5,"50038",521,13,90,513,33,88,32,186,0.0941166398567962,0.103158977543234,0.420464446071342,0.347242580470988,0.122202660184813,0.0421965550198048,0.441359220327784,0.225361637728047,0.462661001091147
5,"50039",817,125,65,835,166,99,80,265,0.0942326020588004,0.102486861359225,0.393756303078854,0.316556691186719,0.169540228326022,0.0496184236964995,0.41078929324552,0.272027089685247,0.443374726775354
5,"50040",1124,276,158,1004,330,42,171,306,0.0777396988972159,0.0943184906087075,0.392659760741505,0.340744854411238,0.167034342464529,0.0735209224562879,0.418484553308453,0.261352833073236,0.466180683197792
5,"5011B",1518,92,52,1343,113,24,150,494,0.0920516064229223,0.0974470258218679,0.350747027882924,0.370309949933034,0.182102141955328,0.0774187303175197,0.462361556355956,0.279549167777196,0.428165758200443
5,"5017B",504,1,6,469,6,2,47,171,0.0906729442795499,0.100534601608731,0.34511635978258,0.361064869362851,0.183895546386151,0.0913179517708224,0.451737813642401,0.284430147994882,0.436434311553402
7,"70001",2287,24,276,2071,4,457,315,889,0.32809131248897,0.306168659413354,0.401112769176101,0.324657764351888,0.288383414132259,0.114614803780342,0.652749076840859,0.594552073545613,0.515727572956444
7,"70002",4386,68,1652,3902,19,1260,736,1118,0.344506885670425,0.252090685757182,0.254178000088535,0.322640408589338,0.225776515979141,0.128520508942171,0.667147294259764,0.477867201736323,0.382698509030706
7,"70003",4941,50,743,5238,16,583,684,2011,0.340381403540694,0.314079761184262,0.424039070530579,0.311255854169003,0.281373183816809,0.110689200853038,0.651637257709696,0.595452945001071,0.534728271383617
7,"70004",3772,28,416,3501,0,513,584,1742,0.336448903920801,0.321384282689654,0.479815679478466,0.328990630201412,0.28810193421618,0.136821332622475,0.665439534122213,0.609486216905833,0.616637012100941
7,"7001A",2267,29,564,1958,20,381,225,536,0.334220894066708,0.300204356054676,0.214529574820265,0.322788452177254,0.196083516362579,0.0638691593446331,0.657009346243962,0.496287872417255,0.278398734164898
7,"7004A",982,1,96,1230,0,155,160,534,0.346384502918602,0.311137100643397,0.567838906703378,0.320362574465402,0.29759462582089,0.147704369839602,0.666747077384004,0.608731726464288,0.71554327654298
9,"90001",1578,4,63,1463,0,22,97,733,0.347541667127774,0.363799760694269,0.468758872066754,0.332397787551906,0.253754040566054,0.0528169343512834,0.67993945467968,0.617553801260323,0.521575806418037
9,"90002",925,4,39,931,2,13,83,542,0.340513056782795,0.380514207349048,0.5941685457573,0.346832855482181,0.249524181885339,0.0819505069659528,0.687345912264976,0.630038389234388,0.676119052723253
9,"90003",416,0,92,422,0,63,22,195,0.332126616368757,0.411420611469344,0.48485885048155,0.35545909558886,0.137827877005647,0.0332218503055403,0.687585711957617,0.549248488474991,0.51808070078709
9,"90004",685,0,118,675,1,82,29,425,0.338279588460272,0.450768613890742,0.651042861942007,0.346446082819707,0.134428142533704,0.0261950617276089,0.684725671279979,0.585196756424447,0.677237923669616
9,"90005",169,0,9,136,1,0,12,89,0.35193230069878,0.371325850077497,0.532776295317054,0.341899505865022,0.258252756286127,0.0624928072649923,0.693831806563802,0.629578606363624,0.595269102582046
9,"90006",1393,0,53,1198,26,6,115,683,0.346730045084254,0.364644618281712,0.495047878940213,0.344208345411681,0.262599696353369,0.0754628065607937,0.690938390495935,0.627244314635081,0.570510685501007
9,"90007",267,0,5,259,0,13,12,136,0.339725050510118,0.386499036971712,0.512213673869292,0.345480418085948,0.247622453661094,0.042602482943745,0.685205468596067,0.634121490632805,0.554816156813037
9,"90008",337,1,17,328,1,6,24,194,0.339011317519588,0.366482926938326,0.584394845222118,0.348073220210165,0.267290685588921,0.0610663347506743,0.687084537729753,0.633773612527248,0.645461179972792
9,"90009",212,0,3,203,0,9,20,86,0.345606484858687,0.368461911019231,0.410619333890088,0.332426840015855,0.252211056824308,0.0924224935302147,0.678033324874541,0.620672967843539,0.503041827420303
9,"90010",760,4,22,823,0,15,105,448,0.337144911585516,0.376298744777516,0.596323330361092,0.346053385427324,0.251484152637012,0.13331931386624,0.68319829701284,0.627782897414528,0.729642644227332
9,"90011",127,3,2,124,0,1,6,69,0.341895352285452,0.377706351628947,0.545421825062621,0.352929423677117,0.248812490061728,0.0405300961773431,0.694824775962569,0.626518841690676,0.585951921239964
11,"110101",366,0,15,339,3,16,22,208,0.324877065158488,0.288099774818187,0.578062926101691,0.343687128812648,0.405739884032066,0.0461527065905666,0.668564193971137,0.693839658850252,0.624215632692257
11,"110201",255,1,23,271,9,35,29,107,0.329888863376613,0.278624753808855,0.439056927341117,0.348788702636498,0.413839097316361,0.0817389554788487,0.678677566013111,0.692463851125216,0.520795882819966
11,"110202",118,1,6,112,2,9,11,51,0.32548078385987,0.299490304516674,0.450399326324525,0.342770337804328,0.390090373135593,0.073667997802263,0.668251121664198,0.689580677652267,0.524067324126788
11,"110301",277,1,7,262,2,13,17,166,0.330203643740058,0.305516151182112,0.606095350661754,0.333916783757697,0.396147459803778,0.0529275824108075,0.664120427497755,0.70166361098589,0.659022933072561
11,"110303",83,1,3,88,3,11,5,46,0.315960728235222,0.286683813520066,0.567147497015576,0.349065355989733,0.408117605925541,0.0453969556144934,0.665026084224956,0.694801419445608,0.612544452630069
11,"110401",172,0,8,154,0,4,8,123,0.31492075745967,0.302144638502276,0.727373739384258,0.348835461362713,0.400231740312296,0.0308812943611082,0.663756218822384,0.702376378814571,0.758255033745366
11,"110402",178,1,10,145,0,0,6,108,0.314587360618394,0.311765583903489,0.62090644919688,0.353217569788187,0.356270692064121,0.0179927838340234,0.667804930406581,0.66803627596761,0.638899233030903
11,"110404",29,0,0,28,1,2,0,19,0.325453754911366,0.291552897750471,0.629864041525094,0.349336306956366,0.38725364326565,0.0193721791435935,0.674790061867732,0.678806541016121,0.649236220668688
13,"130001",973,5,422,862,0,441,120,279,0.31148947697043,0.0803946290840639,0.445895397849755,0.351303998720482,0.170226909384578,0.0863235517338161,0.662793475690912,0.250621538468641,0.532218949583571
13,"130002",1802,8,1304,1709,18,1074,221,232,0.319714426326768,0.0334929714834585,0.381948819466195,0.327197454628046,0.121689521526664,0.123398492232348,0.646911880954814,0.155182493010122,0.505347311698543
13,"130003",2263,20,1239,1951,2,1097,344,403,0.321427616667662,0.0482162817330586,0.336306506571384,0.343781735081311,0.173015440656892,0.123131374074228,0.665209351748973,0.221231722389951,0.459437880645612
13,"130004",224,0,115,188,0,34,39,63,0.321914458838975,0.0841794555753813,0.489780053266098,0.329999124140372,0.216906013302284,0.124589726296931,0.651913582979347,0.301085468877665,0.614369779563029
13,"130005",2438,22,1682,2467,79,1341,316,321,0.325790177331172,0.0349777411713229,0.350746859952385,0.321717344118396,0.127979246065243,0.128994838167512,0.647507521449568,0.162956987236566,0.479741698119898
13,"130006",120,0,39,107,2,45,3,43,0.325709949738602,0.0943731783548097,0.483391404025554,0.336792742848102,0.0808806488920844,0.0253608827108292,0.662502692586704,0.175253827246894,0.508752286736383
13,"130007",2308,9,1559,2012,0,1330,328,389,0.319502752089504,0.0504567273302183,0.417549412015406,0.33233964741397,0.150701861883567,0.122533254508723,0.651842399503473,0.201158589213785,0.540082666524129
13,"130008",562,1,348,626,7,313,110,166,0.325678768325407,0.116310881729624,0.576639052991804,0.336611652188684,0.249845838365846,0.108445048009467,0.662290420514091,0.36615672009547,0.685084101001272
13,"130009",103,2,20,88,0,27,13,53,0.322424872546536,0.0911929062139168,0.608428646238535,0.341419522674872,0.233361747219388,0.092214945285977,0.663844395221408,0.324554653433304,0.700643591524512
13,"130010",1540,7,973,1558,17,885,198,318,0.316218451188265,0.0640898321759397,0.453316894318598,0.335592818228983,0.141210386200836,0.106272517948384,0.651811269417248,0.205300218376775,0.559589412266982
13,"130011",78,0,12,65,0,12,3,43,0.313101999721203,0.100817823566517,0.610014242239283,0.339814652155549,0.170103581170132,0.0346313700828101,0.652916651876753,0.27092140473665,0.644645612322093
13,"130012",1507,3,951,1800,7,1115,234,385,0.322853315919406,0.0904413089840706,0.536834171966472,0.339737926844068,0.182469578192915,0.107870391694326,0.662591242763474,0.272910887176986,0.644704563660797
13,"130013",2795,12,1278,2509,19,1067,415,779,0.31865963250966,0.0804945230988385,0.447098912290103,0.336423672821582,0.191741157692032,0.110572695043866,0.655083305331243,0.272235680790871,0.557671607333969
13,"130014",519,0,268,464,10,195,105,128,0.319622815716397,0.0723675503888219,0.436946301521845,0.335732094364346,0.246710041578478,0.152848597788944,0.655354910080743,0.3190775919673,0.589794899310789
13,"130015",2174,16,1398,2198,6,1450,498,402,0.320764501277014,0.0551575832024776,0.421021219904964,0.338910448645923,0.264276125638395,0.16067555520135,0.659674949922936,0.319433708840873,0.581696775106315
13,"130016",259,0,159,249,13,157,54,71,0.333463572122392,0.100306366301185,0.53667424339506,0.327437825038937,0.261406501984237,0.120431779615259,0.660901397161328,0.361712868285422,0.657106023010319
13,"130017",2538,10,2045,2526,9,2137,673,286,0.319983633986221,0.0351977817068961,0.439138572459868,0.33107731140897,0.294129248629289,0.136056525338793,0.651060945395192,0.329327030336185,0.57519509779866
13,"130018",1882,5,1221,1630,0,1183,388,382,0.31412982355349,0.062659799869454,0.462452206122438,0.347484054675362,0.24206234798821,0.138548679855921,0.661613878228853,0.304722147857664,0.601000885978359
13,"130019",541,3,271,610,7,187,85,132,0.323302013530402,0.069057988640541,0.424750240824957,0.330106136943087,0.191263830644627,0.122577231268264,0.653408150473489,0.260321819285168,0.547327472093221
13,"130020",3590,14,1210,3542,4,1192,480,1573,0.32243184156744,0.104308634753667,0.608741454062525,0.329822241519894,0.209623699201545,0.094135744368858,0.652254083087334,0.313932333955212,0.702877198431383
13,"130021",278,2,67,234,0,45,32,102,0.322443714601453,0.0872165589548209,0.458347558470874,0.334544407408596,0.212401876204686,0.0854831300774065,0.65698812201005,0.299618435159507,0.54383068854828
13,"130022",701,5,277,614,0,343,83,280,0.3269819499251,0.102849262201451,0.59375043363388,0.34325849599352,0.178098325912426,0.0776105411746467,0.670240445918619,0.280947588113877,0.671360974808527
13,"130023",1111,12,688,1048,11,733,154,188,0.336132462080708,0.0481825601717046,0.370892442151803,0.331508182021198,0.146325767663648,0.122241615994192,0.667640644101906,0.194508327835352,0.493134058145995
13,"130024",1743,14,964,1593,21,740,237,443,0.319951217889226,0.0755114370792946,0.477888311893462,0.32915199250749,0.158349956463502,0.104788313184927,0.649103210396716,0.233861393542797,0.582676625078389
15,"150101",1544,178,265,1384,195,123,153,636,0.242495197783445,0.1876446587492,0.493325406174504,0.370219278035036,0.176255426701587,0.0379724449013608,0.612714475818481,0.363900085450786,0.531297851075865
15,"150102",1533,230,269,1042,72,211,185,624,0.234115655741292,0.187839538512023,0.50143117059887,0.378401708113883,0.197475948100153,0.0452808091364409,0.612517363855174,0.385315486612176,0.54671197973531
15,"150103",1430,68,139,1383,85,99,131,822,0.229816435190786,0.191868744030197,0.636253198046679,0.420748913036878,0.261588460873104,0.0535693254479264,0.650565348227664,0.453457204903301,0.689822523494606
15,"150104",813,65,132,713,90,77,65,418,0.245315466731506,0.214903293960621,0.604000868187415,0.389344075378906,0.167982133397814,0.0307514650340541,0.634659542110412,0.382885427358435,0.63475233322147
15,"150205",2022,185,284,1807,237,134,219,1034,0.230935984490027,0.207527382952209,0.600174958305709,0.425747385902368,0.228946941219756,0.0484331418364373,0.656683370392394,0.436474324171965,0.648608100142146
15,"150206",555,31,41,615,27,24,71,340,0.229803225575538,0.200626730256116,0.668438954263787,0.4350829789142,0.260744050528294,0.0943210713788806,0.664886204489739,0.46137078078441,0.762760025642667
15,"150207",394,6,8,356,6,10,24,231,0.232638091923813,0.201667800461819,0.598684058206537,0.413910407938429,0.223100577814224,0.051848907509271,0.646548499862241,0.424768378276044,0.650532965715808
15,"150208",725,21,66,648,17,32,66,386,0.222473163396186,0.189750719286311,0.577747145231052,0.424559511842607,0.252304155907039,0.0630655860608147,0.647032675238793,0.442054875193349,0.640812731291867
15,"150209",642,38,32,638,12,9,69,326,0.218426528198807,0.184971816083297,0.545483534545681,0.433564618620061,0.248269238070816,0.0767105378648179,0.651991146818867,0.433241054154113,0.622194072410499
15,"150210",783,55,78,811,25,26,69,404,0.223633318983577,0.198060920978192,0.577655565954786,0.429372419438468,0.238859477212395,0.0409712456200711,0.653005738422045,0.436920398190587,0.618626811574857
15,"150211",372,2,31,356,10,12,24,191,0.227357158884418,0.187246820913455,0.545261385838792,0.413615658245032,0.251670151944055,0.0456573142786931,0.64097281712945,0.438916972857509,0.590918700117486
15,"150312",593,1,72,560,60,104,31,336,0.224022222245438,0.202820674442409,0.614985356079801,0.414530025209626,0.206751014873216,0.0315377971237374,0.638552247455064,0.409571689315625,0.646523153203538
15,"150313",1675,300,770,1289,351,298,284,268,0.140583914873958,0.0614234423760912,0.302131865216097,0.425133122565304,0.140203909629976,0.0821101713308695,0.565717037439261,0.201627352006068,0.384242036546967
15,"150314",2969,233,718,2755,200,320,265,1141,0.235520764326781,0.194977774759321,0.468852536350833,0.384309940720871,0.142227685305002,0.0364423105484648,0.619830705047652,0.337205460064323,0.505294846899298
15,"150415",1713,208,419,1455,139,185,236,599,0.210329889815231,0.170634225413837,0.446908415584908,0.421378007100948,0.202788760285097,0.0585712847786794,0.631707896916179,0.373422985698934,0.505479700363587
15,"150416",1493,94,422,1486,295,304,142,599,0.226737562795305,0.191549249501192,0.508688538504528,0.399677503551532,0.150324664406127,0.0430964382306984,0.626415066346837,0.341873913907319,0.551784976735226
15,"150417",739,142,134,562,162,25,137,237,0.191417886315115,0.172315546943924,0.407770226697715,0.463504038108698,0.242953038627502,0.082685928739889,0.654921924423813,0.415268585571427,0.490456155437604
15,"150418",1293,34,236,1316,18,162,81,673,0.244375206416394,0.206735248759977,0.601661245581501,0.389647453369021,0.164604791890433,0.028666904607456,0.634022659785415,0.37134004065041,0.630328150188957
17,"170001",1257,11,594,964,0,561,118,415,0.330263325242447,0.2649066196159,0.38720013112598,0.324931548115343,0.105826272482683,0.0804169635036692,0.655194873357791,0.370732892098583,0.46761709462965
17,"170002",1379,10,370,1273,37,207,92,578,0.337963231265653,0.261961250801874,0.477185130793585,0.327226955639448,0.121367048137855,0.0448369241993007,0.665190186905101,0.383328298939729,0.522022054992886
17,"170003",1182,7,764,918,21,278,142,245,0.335625729327575,0.1601744087931,0.292429667088882,0.33433425743213,0.110481756351174,0.136163310314583,0.669959986759705,0.270656165144274,0.428592977403465
17,"170004A",971,30,826,876,1,772,102,88,0.333217405838198,0.0573017342740722,0.279847123146917,0.328871549749757,0.0869328604413701,0.177547491565522,0.662088955587956,0.144234594715442,0.457394614712439
17,"170004B",160,0,48,146,0,37,12,10,0.329189016236127,0.0992691264880779,0.0642349229995525,0.335875012591755,0.134457620799077,0.0589381349500322,0.665064028827882,0.233726747287155,0.123173057949585
