"CNTY_x","CNTYVTD","TOTPOP","BPOP","HPOP","CVAP_2012","BCVAP_2012","HCVAP_2012","Obama","Romney","bvotes","hvotes","ovotes","BRvotes","HRvotes","ORvotes","BDvotes","HDvotes","ODvotes"
5,"50024",3162,165,661,3084,309,370,223,1078,52.9680356268273,154.846669750645,1095.11753741188,40.8546506443954,148.218846438177,874.860778222783,10.9364000839237,5.73735410674084,219.962999484485
5,"50025",2694,134,390,2840,218,346,227,1016,45.1994372748185,101.308313914927,1096.6692463896,45.0296336697947,99.9085254502689,597.58084035043,0.149555407654276,1.26990757920101,498.833554264604
5,"50026",1647,41,73,1682,115,56,121,887,13.6214507442268,20.4000150777568,972.72525837999,10.8994078172219,19.008532515889,794.618866580392,2.57454988415238,1.24728469469046,177.912717330364
5,"50027",384,0,9,364,7,54,23,207,0,2.40401075551916,227.069657472123,0,1.77692584315018,203.696666998598,0,0.53087705352046,23.2306189786662
5,"50028",1173,42,217,1100,34,143,111,542,13.8111679771164,61.8850965477339,575.94052996908,6.19814382352965,50.3174266085671,482.658645861685,7.45571395994102,11.4174222233985,93.0983785472302
5,"50029",1656,47,141,1340,97,36,149,697,15.4101533913349,36.7572391025722,794.647584085656,10.6448787963889,34.1777715411703,640.083231986389,4.30592084853575,2.13393727895952,154.011645326487
5,"50030",1076,4,30,979,0,27,76,462,1.3206685616069,7.87720612820178,529.745639525663,0.823790070656741,6.05501888679655,451.100740695243,0.373998742519155,1.29634103872295,78.0914687696707
5,"50031",557,17,163,527,10,81,49,169,5.5907455572306,35.342504844166,177.742663609564,3.36351097579006,29.8875776025878,134.326741003958,1.89488215436194,4.935145032269,43.0073220349206
5,"50032",439,13,3,446,0,12,33,223,4.28161278670932,0.827020934766212,249.746999328088,2.94895980546297,0.589430669413763,215.788296690603,1.21598214924999,0.19163974923956,33.7474403646841
5,"50033",905,9,33,881,28,20,55,424,2.98422421225494,8.7161785406699,467.780487538504,1.84928443828246,6.32476680693213,413.16982849615,0.89707614099458,1.94024829564114,54.0399726126636
5,"50034",2620,285,170,2075,166,118,248,1009,89.1476178656856,44.5509757475916,1123.77211731339,66.3377645272884,39.0534130730208,892.769033475903,22.3154350727556,5.06728484691821,230.454804206763
5,"50035",1919,204,130,1806,202,111,203,910,70.5202731090158,36.1593229933002,1005.21157310521,68.043603708965,34.932422640937,694.309273856196,2.27736534190764,1.10004124993474,310.795241183807
5,"50036",4,0,0,5,0,1,1,2,0,0,2.35162550699095,0,0,1.6911925603241,0,0,0.621193282723238
5,"50037",547,16,90,557,27,49,42,198,5.39563617480139,21.6654331674305,213.078001883097,3.29895513053245,16.54792589216,177.482138935554,1.95338908140851,4.94286731703613,35.4179521725183
5,"50038",521,13,90,513,33,88,32,186,4.37278361583244,22.1660841824422,192.621212830737,2.66817201061792,16.6403444037831,165.971351884038,1.35244002102291,4.95579184535052,26.2197430148507
5,"50039",817,125,65,835,166,99,80,265,39.3809438047179,16.8350604258162,289.778261848056,29.9208760715774,13.7323253085073,219.559676906868,8.77855759345895,2.61702138259095,70.0124531018674
5,"50040",1124,276,158,1004,330,42,171,306,85.3281047577724,41.0346427535246,350.799728541802,49.3809475339738,7.9360469783835,249.142343600631,35.7879403654242,33.0930336626085,101.486384799368
5,"5011B",1518,92,52,1343,113,24,150,494,29.4398970394991,14.1245722691943,600.669673442881,27.6722306265313,13.2694246963914,364.467192048546,1.59963358916392,0.713740501639247,236.054528953665
5,"5017B",504,1,6,469,6,2,47,171,0.337568651543601,1.64773202526147,217.221177585258,0.197181732016789,1.07273356418154,170.440585125794,0.119341599371091,0.356534314535023,46.0107573376245
7,"70001",2287,24,276,2071,4,457,315,889,11.8088912494776,129.50291308126,1062.71881224783,8.44612636753581,78.4756774286785,785.843210093356,2.58699812034921,50.4831272032226,276.38614247544
7,"70002",4386,68,1652,3902,19,1260,736,1118,33.1919978395895,718.419576834138,1105.65834728278,22.8689329851595,278.557498137697,819.617312095744,8.45315274632522,438.865214816231,285.010788279907
7,"70003",4941,50,743,5238,16,583,684,2011,24.6085975295114,348.553143530378,2323.13699385143,18.7023403229113,336.935184668078,1618.28214859529,4.50305400821463,10.8434140133642,704.222613876225
7,"70004",3772,28,416,3501,0,513,584,1742,14.1297035324469,201.088966493172,2109.36306360025,12.715670410664,196.751558026663,971.115509465636,1.04900282474764,4.16382909683528,1137.87198509201
7,"7001A",2267,29,564,1958,20,381,225,536,13.9642507492237,228.04130678862,519.526858776877,10.1117338069622,185.713482972541,337.665241503769,3.02684735535144,41.8221533113832,181.411867597913
7,"7004A",982,1,96,1230,0,155,160,534,0.501376662204658,45.9446288472231,646.662400088247,0.32798329684071,27.9007346275703,508.133006110848,0.118738674342016,17.79292955794,138.273005253964
9,"90001",1578,4,63,1463,0,22,97,733,1.98532789412023,30.505118263015,798.364664161288,0.78297556949546,21.7525239184129,705.78645081693,0.708913898054979,8.09694683179958,92.0801906564516
9,"90002",925,4,39,931,2,13,83,542,1.9814038220033,19.2529223933083,602.103646184078,0.806500028376896,13.3804251478077,515.959441681473,0.765050531035255,5.55454504509727,85.9471124960511
9,"90003",416,0,92,422,0,63,22,195,0,43.6237421129006,173.918578325799,0,33.1069495417122,160.333913180495,0,9.64813926874847,13.0021305543232
9,"90004",685,0,118,675,1,82,29,425,0,58.5958392895448,394.512650409619,0,51.4870530110861,361.993535200852,0,6.76421417432894,32.2983100590204
9,"90005",169,0,9,136,1,0,12,89,0,4.32204733212048,96.950104337527,0,2.85027360661891,85.7251081388567,0,1.25442701640623,11.0130410783327
9,"90006",1393,0,53,1198,26,6,115,683,0,25.5662945940554,773.555931534194,0,17.9620250370586,663.970539860319,0,6.32253371623633,108.52714648031
9,"90007",267,0,5,259,0,13,12,136,0,2.40523925847246,145.750777494415,0,1.65178075130747,130.516383401324,0,0.608971665976615,15.1185746909887
9,"90008",337,1,17,328,1,6,24,194,0.494536108218574,8.29879202911032,208.638187089436,0.187976431485994,6.12242336580649,185.85111457763,0.181454192862938,1.91831509642145,22.6375007286169
9,"90009",212,0,3,203,0,9,20,86,0,1.44930775509766,105.232964928421,0,0.956895525801183,86.0628397584409,0,0.387766016172578,18.9558255221875
9,"90010",760,4,22,823,0,15,105,448,1.98368315015338,10.6606464844406,538.913196833731,0.834886917657808,7.98714462950842,407.560937021494,0.736007159301783,2.38968535224027,131.178974023273
9,"90011",127,3,2,124,0,1,6,69,1.46658107702024,0.983370046903678,72.5143779241523,0.571372879167182,0.670816209289273,65.9566313318599,0.557924717456255,0.244091908103754,6.39819320549565
11,"110101",366,0,15,339,3,16,22,208,0,7.47219866698818,222.729318033924,0,3.28101735933357,204.250205922184,0,3.70959367110849,18.2115092268006
11,"110201",255,1,23,271,9,35,29,107,0.481480811639548,11.3268527428399,124.479610316435,0.159602351861663,5.00634088595621,101.009530087322,0.153971415697509,5.78333245771356,23.2759609145555
11,"110202",118,1,6,112,2,9,11,51,0.495648928186115,2.97400617659358,59.2273658165719,0.162138073823531,1.35487735531263,47.8893042802952,0.166018775457518,1.35375940638112,11.1533987150054
11,"110301",277,1,7,262,2,13,17,166,0.500421055481183,3.52129717129935,178.555317868907,0.161947063416569,1.45437562780753,163.245462904886,0.165256864919924,1.65640554600812,14.81223782418
11,"110303",83,1,3,88,3,11,5,46,0.50346381552548,1.50250715388897,48.961830973123,0.166025029869138,0.624104153952944,44.6197159059498,0.160997270789808,0.676948055622398,3.88695081144553
11,"110401",172,0,8,154,0,4,8,123,0,4.1103654438642,126.030995357777,0,1.80744041768774,119.503186523712,0,1.95283240713581,6.34461803325549
11,"110402",178,1,10,145,0,0,6,108,0.492463562175067,4.98100479761279,108.1188580703,0.166776143135855,2.17276419142348,103.840744139893,0.158027686932841,2.43887404899876,4.04845100948731
11,"110404",29,0,0,28,1,2,0,19,0,0,18.7689724159254,0,0,16.6177429790484,0,0,2.05597303108745
13,"130001",973,5,422,862,0,441,120,279,2.47574505729085,73.9939706412791,323.058919395216,1.08505682876029,30.9819694462462,252.192589244994,1.1750956687804,42.8076101557795,70.6753462401902
13,"130002",1802,8,1304,1709,18,1074,221,232,4.03411378664392,129.563531351454,319.788219245363,1.67764182505756,40.727135970794,190.491644061378,1.89280232639265,88.352477205885,128.87861274208
13,"130003",2263,20,1239,1951,2,1097,344,403,9.97693796398188,168.144209968834,570.917918979487,4.3580938609369,71.5729671482842,324.518483793566,4.59374231236874,95.8704626061967,245.677184943875
13,"130004",224,0,115,188,0,34,39,63,0,23.7961781459922,77.7597926954238,0,17.7034740504181,43.7585049170143,0,5.91640180090794,33.8628192566181
13,"130005",2438,22,1682,2467,79,1341,316,321,10.9129977780181,178.005530112167,449.593808042419,4.45677320232743,83.372103084224,237.606539947588,5.37017502575392,93.9323382139787,211.347313628849
13,"130006",120,0,39,107,2,45,3,43,0,6.97322508544281,40.8657315187186,0,4.47828362265623,36.2399384749312,0,1.85701679804812,3.44909579735409
13,"130007",2308,9,1559,2012,0,1330,328,389,4.50629433636208,207.991322115693,505.222974847279,1.91958488046904,179.646487087115,200.601468108837,2.0527012837701,28.1097446769554,304.160023307218
13,"130008",562,1,348,626,7,313,110,166,0.500487110209983,119.684139274937,154.819437372186,0.218416953294063,44.08808020654,121.745088244232,0.232439212250672,75.4276926700863,32.9157710668681
13,"130009",103,2,20,88,0,27,13,53,1.00425827531018,4.68530103199339,60.0305072334577,0.427741919305627,2.82233035317018,49.454095425317,0.48220500597862,1.76604560088015,10.4250210692337
13,"130010",1540,7,973,1558,17,885,198,318,3.61693263418004,144.0896238996,368.309656228595,1.53715916909589,124.747146400637,189.166613481358,1.81765683342308,19.1871814317042,178.957622629683
13,"130011",78,0,12,65,0,12,3,43,0,2.76840581276823,43.321477636503,0,1.60600905256754,39.1584648316519,0,1.07728440016472,4.00711827635078
13,"130012",1507,3,951,1800,7,1115,234,385,1.51663864178069,224.247758343578,391.755876319302,0.655553695795613,46.8331600667242,334.162212562767,0.721588047542062,177.246282416407,57.4226773214016
13,"130013",2795,12,1278,2509,19,1067,415,779,6.08528205059586,237.302813803997,951.115957773977,2.82741080915209,160.24347074243,601.159707484585,2.9127259945665,76.8821924340256,349.751743433672
13,"130014",519,0,268,464,10,195,105,128,0,52.0137855438419,180.028910562938,0,38.5369706813582,86.2081894158456,0,13.3127358391545,93.6533798722371
13,"130015",2174,16,1398,2198,6,1450,498,402,8.01240101821502,358.14143071187,532.245636647988,3.72996772714177,166.909138695206,240.10603821705,3.869627898434,191.092559731719,291.937582488917
13,"130016",259,0,159,249,13,157,54,71,0,50.6989538244459,72.3919569996506,0,22.4799713115583,48.471726742063,0,28.0482709034386,23.7834103527264
13,"130017",2538,10,2045,2526,9,2137,673,286,5.08248940416567,627.40267588232,324.495576529925,2.00600263107412,189.850581267585,127.190292892489,2.71879014003087,437.458593986153,197.161453171823
13,"130018",1882,5,1221,1630,0,1183,388,382,2.5151837713786,319.916894302501,446.078223559448,1.06427239017085,239.796760814281,147.840698026414,1.25970894604947,79.9470630428291,298.036805594003
13,"130019",541,3,271,610,7,187,85,132,1.53946218946811,47.1939184960212,169.605817126638,0.617326353842573,26.8007945580432,104.429742451101,0.710638055835507,19.4739844578855,64.257457787657
13,"130020",3590,14,1210,3542,4,1192,480,1573,7.14189147118658,294.29207576461,1751.20758201774,3.41691659138614,184.515334374549,1344.5989341186,3.32978695910787,109.572016345549,406.48151425034
13,"130021",278,2,67,234,0,45,32,102,1.02689244991243,12.9244791831483,121.024635979501,0.434398092009507,7.46438216719336,92.9381347383749,0.457724639794954,5.01904279687509,27.6003445260731
13,"130022",701,5,277,614,0,343,83,280,2.55696172766187,62.2262162979323,297.920708212447,1.12409929580027,52.749877744276,217.770815618976,1.23867679448287,9.31151798007862,79.9965958320573
13,"130023",1111,12,688,1048,11,733,154,188,5.98109844505847,82.2044602808711,255.242585952342,2.52795175041349,41.2423893071536,144.062999082086,2.88551286415371,40.5406054717244,110.746868445929
13,"130024",1743,14,964,1593,21,740,237,443,7.12360553564452,163.537884314241,510.726577587584,2.91959931378825,62.4519351994858,380.78218140703,3.27943829971684,100.511458235978,129.267288758927
15,"150101",1544,178,265,1384,195,123,153,636,77.8051798167332,74.1777615691494,637.462556247581,75.0187240217609,71.3776097075666,466.511300070433,2.56775955493527,2.60080677318816,170.697722714277
15,"150102",1533,230,269,1042,72,211,185,624,97.8558758999725,80.0992461698275,632.502927838669,92.4129078067036,75.230391874793,449.453678238596,4.45435067384947,4.07021349135851,182.283912386079
15,"150103",1430,68,139,1383,85,99,131,822,30.7586829787035,46.0378458565705,875.621798316476,29.06513993839,43.9133424043518,704.994561007712,1.49978081284221,1.92091694156229,170.399329035491
15,"150104",813,65,132,713,90,77,65,418,28.8101494243214,41.7526212641507,412.133141032572,27.5569831851226,39.1495441876447,338.641656039518,1.05995166919847,2.39231105879027,73.2876568815241
15,"150205",2022,185,284,1807,237,134,219,1034,84.5809570193702,90.8158343945056,1078.47809979474,78.4515584905696,82.4432512199701,873.350974319319,5.59322543983812,7.79387858325179,204.672894962173
15,"150206",555,31,41,615,27,24,71,340,14.1383228241109,14.2529394525495,381.025538993273,12.0722988499177,12.5482205309683,315.974560072688,1.89340883222807,1.5551625731147,64.8563679504024
15,"150207",394,6,8,356,6,10,24,231,2.67844925017113,2.59773719704442,250.233132215347,2.21290074055106,2.21592919068343,224.819110835784,0.273293469291463,0.227766048220179,24.7645591865795
15,"150208",725,21,66,648,17,32,66,386,9.21095744902346,20.5871095820104,422.073929968069,8.36994801382856,19.4790978841891,308.232120066147,0.702747393612413,0.935565875252017,113.716586284251
15,"150209",642,38,32,638,12,9,69,326,16.8794256517531,10.0899572260459,367.897393200229,14.4109442782619,9.05338458159272,303.548411788837,2.2971378831716,0.885605657470883,64.2624010101746
15,"150210",783,55,78,811,25,26,69,404,24.2683753856403,24.2947251437881,424.144689419166,22.9693849225407,20.1839205357902,343.217061930701,1.07139388093504,3.92295342987212,80.7991951963547
15,"150211",372,2,31,356,10,12,24,191,0.886168411734961,8.94409480682871,205.72229812031,0.77770428794119,7.64437314402181,181.257092159752,0.0592197525633738,0.885909505756211,23.7959495028691
15,"150312",593,1,72,560,60,104,31,336,0.435890287538313,22.1598849439232,343.992684411108,0.378887889065703,20.6091757849126,257.806433876755,0.0353643019301794,1.38879599889447,86.0679652646587
15,"150313",1675,300,770,1289,351,298,284,268,110.18592259634,110.183985529914,333.745169152833,102.118478723363,97.7230554851035,72.0079404853673,7.39649006120398,11.5235803574854,260.881105460902
15,"150314",2969,233,718,2755,200,320,265,1141,102.279004782834,180.477880572937,1122.33516133027,100.885347975794,178.815401087818,660.321230320717,1.20760245173631,1.49391024438461,461.811486309555
15,"150415",1713,208,419,1455,139,185,236,599,87.8380792379667,115.021708675212,632.640334898945,81.8440772928507,95.338050100162,413.484090216537,5.37709469550226,19.3152768017092,218.613052353497
15,"150416",1493,94,422,1486,295,304,142,599,41.0708257734138,117.415567745873,582.465397957514,37.6114819385786,113.953423648909,417.29861049159,3.23346446908621,3.28475485720755,164.99330873066
15,"150417",739,142,134,562,162,25,137,237,61.616448824433,39.9457274138447,274.151644469317,55.2941729251581,37.6175695639567,144.71734382972,5.34532367067079,1.9071446610921,128.504953853835
15,"150418",1293,34,236,1316,18,162,81,673,14.887583042851,73.7277811676128,665.344459042101,13.7430462572374,71.7526167495358,546.144286508721,0.96098341522563,1.76688432302083,118.917349384881
17,"170001",1257,11,594,964,0,561,118,415,5.3198908989403,203.381590300201,324.258243092702,2.39390556387738,173.356468503639,234.388101765835,2.35049606367874,29.7270305019633,89.5722588884571
17,"170002",1379,10,370,1273,37,207,92,578,4.96252206884171,128.384888267282,536.403559964192,2.251376988276,90.3078037513332,479.885552067115,2.18310335412204,37.7419081844351,56.2104300236587
17,"170003",1182,7,764,918,21,278,142,245,3.43438818207989,201.878450310236,182.527464654354,1.40461084854209,111.113670090657,133.411027386975,1.45375028830558,90.0613095985864,48.5403314343564
17,"170004A",971,30,826,876,1,772,102,88,14.7168697171094,127.883876051719,48.4004006524626,6.58666744375468,52.1647304751623,30.0820594988822,6.88827325062417,75.1181033220712,17.8932369933174
17,"170004B",160,0,48,146,0,37,12,10,0,8.96648056253034,14.8046515406077,0,4.11196399672886,7.09499264824912,0,3.99906549707299,6.74155840323014
19,"190101",1819,2,231,1992,2,85,207,812,0.948498989657228,108.924228083775,909.846648798366,0.504257695811946,101.692224920925,695.893253319205,0.245519609716759,6.9156148826586,213.2942916953
19,"190102",2465,13,326,2400,3,369,326,1243,6.43265678224973,155.952059867194,1406.32170766866,4.50238738890891,155.335760823117,867.676816347267,1.33618616620227,0.520548231449171,538.334308860714
19,"190203",2322,13,356,2590,0,441,300,973,6.56419882863085,165.384378145838,1101.63106263541,4.044309465425,163.986116557766,743.292554755935,1.66066463536043,1.06618466153007,357.894386588414
19,"190204",1827,5,336,1961,0,459,240,776,2.44152245277847,160.40571590398,853.926168631017,1.4546706870847,159.29360343318,507.946676584389,0.635341542242501,0.939919065659742,345.700620985441
19,"190305",2677,6,460,2795,18,294,282,1198,2.90368207031251,219.528654424613,1256.27688000244,1.72888064427486,218.766475839475,836.312375305474,0.795468549911144,0.581136444764565,419.663836448523
19,"190306",1424,4,94,1460,14,159,125,727,2.0033666741987,44.6854058589054,805.001843849676,1.18405657905567,42.6831978123809,648.113179335767,0.53422927524294,1.83488297549247,156.644053079536
19,"190407",2018,5,285,1552,4,159,196,963,2.47743256278849,132.986433291606,1024.4484058116,1.50760846456972,131.967643848051,665.437651739851,0.625486116377524,0.857273415226557,358.748929773976
19,"190408",281,1,21,244,0,25,42,150,0.491890524847937,10.0011767628223,180.87636547818,0.26982716243811,9.55534564339649,138.293208200346,0.135523094875555,0.410591190909535,42.4092046894936
19,"190409",1106,2,211,611,0,20,96,276,1.01313605394799,86.3461009546071,285.974145167535,0.535392834126574,70.8139314112179,204.411298120711,0.280616894489858,14.9837017036782,80.9956296582615
19,"190410",523,1,40,478,1,49,50,308,0.489721766652735,19.2341783386821,337.800092418028,0.264834976094476,18.2842382760177,274.740432442488,0.130031819732638,0.780603059929124,62.8590124456863
