"CNTY_x","CNTYVTD","VAP","BVAP","HVAP","TOTPOP","BPOP","HPOP","Obama","Romney","bvotes","hvotes","ovotes","BRvotes","BDvotes","HRvotes","HDvotes","ORvotes","ODvotes"
1,"10013",2114,267,239,2043,374,173,256,782,60.1700621715045,37.3872290300484,939.002273162519,22.4665473710657,37.7035148004387,18.4368310478861,18.9503979821623,739.154139851074,199.848133311445
1,"10015",972,43,59,901,26,15,91,463,3.8815752051497,3.43138600051027,545.368075710094,1.4528447351967,2.42873046995301,1.73673726332511,1.69464873718516,458.040115403748,87.3279603063468
1,"10016",829,86,33,1013,159,58,95,335,23.1340178399323,12.709459324632,394.814605933287,8.70539760163354,14.4286202382987,6.4054556032702,6.30400372136178,320.169575662106,74.6450302711814
1,"10017",986,154,114,1192,186,80,145,343,24.8255785741048,17.5218433122864,445.248300368123,9.37837542468805,15.4472031494167,8.68257549946683,8.83926781281959,324.467098403296,120.781201964827
1,"10018",2334,229,94,2650,497,73,245,954,62.0964200237439,15.2103093354978,1122.44028897063,23.5035180577153,38.5929019660287,7.71223372594414,7.49807560955368,923.435307359634,199.004981610993
1,"10019",2560,299,303,2522,419,201,280,999,58.0752525372007,44.2329993325855,1178.24780673498,21.2636559074778,36.8115966297229,22.3117919672764,21.9212073653091,955.847737899139,222.400068835839
1,"10020",1477,166,336,1297,317,111,168,519,51.3656646965566,28.0799091775764,606.557905335836,18.650175779942,32.7154889166145,14.2260547624124,13.8538544151639,484.951319544836,121.606585791
1,"10021",2266,151,223,1878,348,199,139,899,60.5869468151315,45.2883277870078,931.329377200381,23.7127205458884,36.8742262692431,22.5172865074562,22.7710412795516,851.21647174158,80.1129054588012
1,"10022",1103,118,60,1271,84,47,127,498,9.83145972430739,10.1838153055254,603.702419363612,3.75091366294402,6.08054606136337,5.11680453382831,5.06701077169707,487.870941366323,115.831477997289
1,"10023",1359,62,46,1803,147,21,116,702,20.4782493603483,4.20151016191834,794.304195329951,7.83603540837131,12.642213951977,2.13324477633227,2.06826538558607,692.337494061275,101.966701268675
1,"10024",855,22,24,1081,100,30,44,410,15.2928986480409,6.2502548794743,433.140585901733,5.69449342524302,9.59840522279784,3.12131768948183,3.12893718999247,400.528763857983,32.6118220437503
3,"30001",2607,19,1294,1984,23,914,181,761,11.3778312846621,427.355162089625,503.872431348175,5.62665260000231,5.75117868465979,315.024290849375,112.330871240249,439.469539455759,64.4028918924165
3,"30002",2689,22,768,2596,26,564,199,1297,12.7796658343475,267.773399566285,1214.03264803448,6.55599763415515,6.22366820019237,167.176652475861,100.596747090424,1121.4301208308,92.6025272036853
3,"30003",2596,59,1107,2425,45,849,205,932,22.4431604604159,390.35534132462,724.103530237962,11.3448962967957,11.0982641636202,269.611894231535,120.743447093085,649.792603650006,74.3109265879554
3,"30004",2582,33,1373,2095,10,1024,210,649,4.83710660976662,381.741857049496,472.588586126642,2.45089971024176,2.38620689952486,252.244223933913,129.497633115583,393.248452882282,79.3401332443606
5,"50001",868,135,338,822,258,127,115,174,52.7201328167184,36.5672381463248,200.920617015536,9.55109839078441,43.169034425934,10.8641290892336,25.7031090570912,155.684234415464,45.2363826000725
5,"50002",4145,1789,1195,3306,1397,720,937,322,352.586444323733,234.301453931593,672.476796789161,33.8924227544549,318.694021569279,43.039057010822,191.262396920771,248.906842808688,423.569953980473
5,"50003",2811,112,435,2371,159,218,233,856,44.0334193947448,68.7889133785472,977.213163997987,9.44031090945327,34.5931084852915,21.9723272435932,46.816586134954,825.823240850911,151.389923147076
5,"50004",1190,365,234,1051,176,171,187,225,46.2749688466373,48.8894331363467,318.709432414664,9.2155634756428,37.0594053709945,14.3267849155331,34.5626482208136,204.498369945072,114.211062469593
5,"50005",2595,571,564,2670,646,234,414,604,139.441247378318,69.5299787025362,808.982792243478,27.566187271214,111.875060107104,22.091460064722,47.4385186378141,554.637115997245,254.345676246233
5,"50006",919,23,143,840,101,27,103,287,27.8284929378398,8.591181081356,354.295546733411,5.88679045204063,21.9417024857992,2.8510711421596,5.7401099391964,279.362489618413,74.933057114998
5,"50007",1005,7,74,984,37,142,37,508,10.6001415032844,48.1100799855654,485.421912019643,2.75027203907903,7.8498694642054,27.2312901988338,20.8787897867317,473.672965918666,11.7489461009765
5,"50008A",1123,2,52,1035,58,39,77,660,17.3025091249092,13.27833893673,703.486339974349,3.85776219583606,13.4447469290732,4.3573532671625,8.92098566956753,648.166618364696,55.3197216096522
5,"50008B",743,15,48,540,18,55,48,298,5.17688228941852,18.8571166109189,320.509629303428,1.21083426544662,3.9660480239719,6.148156978932,12.7089596319869,288.860972317559,31.6486569858693
5,"50009",408,34,8,405,137,31,40,135,34.6643354061445,9.82610626714757,131.1357281745,9.04319142907516,25.6211439770693,3.60017741627808,6.22592885086948,121.096680235581,10.039047938919
5,"50010A",1587,426,337,1389,202,167,285,355,54.7304468954154,52.196998239894,533.93735904583,10.6824396638475,44.0480072315679,15.8634726017645,36.3335256381295,329.657639047797,204.279719998033
5,"50010B",202,93,65,179,54,13,34,43,13.5151328525763,4.0759686267289,59.7918606273962,2.57332605158189,10.9418068009944,1.28268193096069,2.7932866957682,40.9242689022973,18.8675917250989
5,"50011",2163,43,91,2134,39,20,137,1028,11.134428070093,6.71784600343326,1146.9332159321,2.43312924212301,8.70129882796998,2.26014443908182,4.45770156435143,1021.66317013067,125.270045801433
5,"50012",1177,51,116,1144,65,86,94,427,17.8497577358942,26.4935514706552,477.267015527927,3.99299904141706,13.8567586944772,8.72300778756304,17.7705436830921,414.219175807163,63.0478397207643
5,"50013",872,169,190,832,225,55,142,277,67.474817609287,18.1370677359051,332.508398581879,13.0676720119707,54.4071455973163,5.64948316362509,12.48758457228,257.898773729227,74.6096248526517
5,"50014",2057,280,219,2124,194,134,311,869,55.674530498145,44.7857211468587,1079.3149648441,12.1235496920769,43.5509808060682,14.6165279725162,30.1691931743425,842.787522084174,236.527442759928
5,"50015",1352,227,362,1381,130,318,65,272,30.7880499260068,56.8016583397524,252.602284619317,8.61214139684512,22.1759085291617,26.5598950306187,30.2417633091337,237.128077150225,15.4742074690917
5,"50016",3380,698,1407,3058,708,1056,524,571,169.617944167241,253.757829871101,673.416136989195,30.5025212773597,139.115422889881,64.1188517662675,189.638978104834,479.410452588763,194.005684400432
5,"50017",2064,10,36,2115,14,23,181,795,4.06404300818753,7.55067656587718,965.717318544227,0.907495594687725,3.15654741349981,2.50604978864701,5.04462677723017,793.212527205315,172.504791338912
5,"50018",796,124,98,676,96,42,82,288,28.4501443859029,12.9715920451515,328.509696148721,5.91111053436099,22.5390338515419,4.22037529875073,8.75121674640081,277.588889814698,50.9208063340239
5,"50019",1514,189,78,1253,0,43,253,771,0,15.324692955308,1005.65595423887,0,0,5.15499883144667,10.1696941238613,763.285002682819,242.370951556054
5,"50020",4132,2041,1413,3837,2119,699,1190,157,516.45990552599,245.916565063236,586.294680998588,19.3009982115409,497.158907314449,26.9202695515607,218.996295511675,116.690753648141,469.603927350447
5,"50021",1999,282,238,2052,457,82,205,612,105.512491233248,26.1723056728732,685.142914165362,22.1424460201703,83.3700452130779,8.29752675957366,17.8747789132995,581.609363218952,103.53355094641
5,"50022",601,21,25,495,25,17,47,261,7.19982065676743,5.67646428647549,294.191489337133,1.61416324051141,5.58565741625603,1.86191113653827,3.81455314993722,256.418426725722,37.7730626114108
5,"50023",595,2,17,520,24,24,51,260,6.91370952654723,7.82499401707068,295.527218597578,1.51812335131568,5.39558617523155,2.61436737101829,5.21062664605239,254.936073651318,40.5911449462595
5,"50024",3162,165,661,3084,309,370,223,1078,83.1055729579888,113.488000880813,1104.38446460573,18.4934313684169,64.6121415895719,36.2825984017194,77.2054024790937,1022.722248997,81.6622156087239
5,"50025",2694,134,390,2840,218,346,227,1016,59.4899212418843,102.861077908632,1080.8729584656,12.647173589882,46.8427476520024,32.4662640485111,70.3948138601205,970.092891533636,110.780066931967
5,"50026",1647,41,73,1682,115,56,121,887,33.2207805522038,17.8840900210426,956.062632881598,7.85355900247625,25.3672215497275,6.02644194177763,11.857648079265,872.027050179793,84.0355827018055
5,"50027",384,0,9,364,7,54,23,207,1.97637047587012,19.5038178841816,207.241596665112,0.44176335598056,1.53460711988956,7.12341463974918,12.3804032444324,197.117939262207,10.1236574029053
5,"50028",1173,42,217,1100,34,143,111,542,9.94503923861637,47.7406656886388,594.688534077046,2.11474648777168,7.83029275084469,15.6271692399044,32.1134964487344,523.537141738757,71.151392338289
5,"50029",1656,47,141,1340,97,36,149,697,28.4993510863996,11.9327664248954,803.242695266877,6.33591863436973,22.1634324520298,4.08213366713737,7.85063275775805,683.905644142559,119.337051124319
5,"50030",1076,4,30,979,0,27,76,462,0,8.80629736542954,528.172394963331,0,0,2.91932615579828,5.88697120963126,457.985945419358,70.1864495439732
5,"50031",557,17,163,527,10,81,49,169,2.77739131901214,23.7655590145918,192.915832752178,0.610295666894562,2.16709565211758,7.56818862526468,16.1973703893272,162.136947440847,30.7788853113306
5,"50032",439,13,3,446,0,12,33,223,0,3.87440807554371,252.087283354528,0,0,1.31229089585593,2.56211717968778,221.189140147727,30.8981432068014
5,"50033",905,9,33,881,28,20,55,424,8.06300197268423,6.54358934558983,464.679719028774,1.71232620401379,6.35067576867044,2.15788737904917,4.38570196654066,420.276213213454,44.4035058153201
5,"50034",2620,285,170,2075,166,118,248,1009,47.7135716368645,40.4738390984292,1168.44194503885,10.4562727782684,37.2572988585961,13.3137472484099,27.1600918500192,984.998566059675,183.443378979171
5,"50035",1919,204,130,1806,202,111,203,910,59.9571814602768,37.0123464797253,1015.59002876092,13.2605075618669,46.6966738984099,11.9092857736857,25.1030607060396,884.710588276264,130.879440484658
5,"50036",4,0,0,5,0,1,1,2,0,0.314260566027608,2.32149322505995,0,0,0.105133730179379,0.20912683584823,1.74904595707492,0.572447267985028
5,"50037",547,16,90,557,27,49,42,198,7.51420472539169,15.4553682228946,218.310200156635,1.67599137122111,5.83821335417058,4.9077359305767,10.5476322923179,192.018306068092,26.2918940885428
5,"50038",521,13,90,513,33,88,32,186,9.28429083792906,25.8066038856564,184.225406825153,2.20011405106412,7.08417678686494,9.68264505921868,16.1239588264377,173.515835133621,10.7095716915313
5,"50039",817,125,65,835,166,99,80,265,42.6423209724568,30.8339840619507,272.629207793883,9.01073732116292,33.6315836512939,10.3185018967449,20.5154821652058,246.415851071305,26.2133567225777
5,"50040",1124,276,158,1004,330,42,171,306,94.7171250140267,13.7429431832212,367.288129006314,18.8787302359394,75.8383947780872,4.46325490763579,9.27968827558538,282.39939300048,84.8887360058336
5,"5011B",1518,92,52,1343,113,24,150,494,31.1989559817466,7.42079159092603,606.508270760702,6.80265734335257,24.396298638394,2.46366183670729,4.95712975421873,485.049207158523,121.459063602179
5,"5017B",504,1,6,469,6,2,47,171,1.6465819270216,0.658371955054697,216.614930690235,0.341889712574844,1.30469221444676,0.211915119100728,0.446456835953969,171.849280383229,44.7656503070066
7,"70001",2287,24,276,2071,4,457,315,889,1.98842373295977,243.546934406943,957.425535881892,0.991251637566195,0.99717209539358,114.122712639827,129.424221767116,772.942937471433,184.482598410459
7,"70002",4386,68,1652,3902,19,1260,736,1118,9.57687010111447,682.161511211835,1163.58231652899,4.75525942195301,4.82161067916147,290.196004686116,391.965506525719,824.59162266783,338.990693861156
7,"70003",4941,50,743,5238,16,583,684,2011,7.8805180318249,304.816827218345,2382.20674672907,3.93209864214417,3.94841938968073,140.880412147393,163.936415070952,1866.34085600381,515.865890725262
7,"70004",3772,28,416,3501,0,513,584,1742,0,278.131488994374,2047.74021716286,0,0,130.960405211059,147.171083783315,1610.52254603594,437.217671126919
7,"7001A",2267,29,564,1958,20,381,225,536,9.90039584293064,194.69810578977,557.884321269381,4.92892372017863,4.97147212275201,86.772415126227,107.925690663543,445.709453441998,112.174867827383
7,"7004A",982,1,96,1230,0,155,160,534,0,81.864600257839,612.052885596086,0,0,38.7083362295789,43.1562640282602,495.248397740404,116.804487855682
9,"90001",1578,4,63,1463,0,22,97,733,0,10.9563812793215,818.396569018454,0,0,5.67975280974332,5.27662846957819,726.481585644112,91.914983374342
9,"90002",925,4,39,931,2,13,83,542,1.01470671848239,6.41538399374634,617.272869676645,0.501781647292589,0.512925071189799,3.37350083475447,3.04188315899188,537.619828290222,79.6530413864224
9,"90003",416,0,92,422,0,63,22,195,0,29.7424996297083,187.38619229336,0,0,16.835234234932,12.9072653947763,177.089782080345,10.2964102130151
9,"90004",685,0,118,675,1,82,29,425,0.521086676043745,39.8679484568152,413.603002124216,0.255128018269825,0.26595865777392,23.7660917269166,16.1018567298986,399.892487293956,13.7105148302608
9,"90005",169,0,9,136,1,0,12,89,0.512587388620338,0,99.7349251188164,0.249486175100981,0.263101213519357,0,0,87.9456059813678,11.7893191374486
9,"90006",1393,0,53,1198,26,6,115,683,13.0553267450858,2.99447125093188,781.093100520185,6.30094318984354,6.7543835552423,1.56885303716194,1.42561821376994,674.21480065831,106.878299861875
9,"90007",267,0,5,259,0,13,12,136,0,6.26890684356136,142.047786730569,0,0,3.30936724621245,2.95953959734891,132.360641674268,9.6871450563014
9,"90008",337,1,17,328,1,6,24,194,0.514272012100387,2.97941945309655,214.581835080559,0.246564965971166,0.267707046129221,1.58772540479656,1.39169404829999,192.002813040066,22.5790220404927
9,"90009",212,0,3,203,0,9,20,86,0,4.49733345040702,102.20610948623,0,0,2.32301175311875,2.17432169728827,84.0292361436258,18.1768733426041
9,"90010",760,4,22,823,0,15,105,448,0,7.31783675699807,545.542795198453,0,0,3.8139909671653,3.50384578983277,443.903731972035,101.639063226418
9,"90011",127,3,2,124,0,1,6,69,0,0.478443508866639,74.3415294087315,0,0,0.256875399599948,0.221568109266691,67.9641043761219,6.37742503260961
11,"110101",366,0,15,339,3,16,22,208,1.43770039758243,7.14863850446215,221.072958842622,0.70058174778363,0.737118649798796,3.48277372785716,3.66586477660499,203.011858279053,18.0611005635697
11,"110201",255,1,23,271,9,35,29,107,4.48554218578696,15.4991401336689,116.763353970838,2.1658284542971,2.31971373148985,7.06667596818048,8.43246416548837,98.4581101992411,18.3052437715972
11,"110202",118,1,6,112,2,9,11,51,1.0066074988873,4.01109901301232,57.6121192084826,0.489300980050249,0.517306518837054,1.93484392583693,2.07625508717539,49.291718918439,8.32040029004356
11,"110301",277,1,7,262,2,13,17,166,0.997483159290945,5.87517056038902,176.023908241054,0.488504983886089,0.508978175404856,2.86188217990161,3.01328838048741,162.29229785426,13.7316103867943
11,"110303",83,1,3,88,3,11,5,46,1.50032052509328,4.96524406988618,44.740555920336,0.735445040607852,0.764875484485428,2.45867213370494,2.50657193618124,42.563682134169,2.17687378616697
11,"110401",172,0,8,154,0,4,8,123,0,1.90586866750696,128.061280900572,0,0,0.932517671658566,0.973350995848392,120.6602767615,7.40100413907184
11,"110402",178,1,10,145,0,0,6,108,0,0,113.243407074243,0,0,0,0,106.74303730856,6.50036976568279
11,"110404",29,0,0,28,1,2,0,19,0.48155342167063,0.917329364951178,17.3593759450335,0.235248171347688,0.246305250322942,0.502405827672138,0.41492353727904,16.7710639832183,0.588311961815267
13,"130001",973,5,422,862,0,441,120,279,0,126.622264517853,272.754726329832,0,0,44.9431517976869,81.6791127201664,232.508960253703,40.245766076129
13,"130002",1802,8,1304,1709,18,1074,221,232,7.09842715150467,158.553858671446,289.676195492999,3.54376530504913,3.55466184645555,39.5837129410767,118.970145730369,192.107155268197,97.5690402248015
13,"130003",2263,20,1239,1951,2,1097,344,403,0.782142890333131,255.491571217852,492.52198950691,0.388768808757791,0.39337408157534,67.4822543653681,188.009316852484,336.903141581681,155.618847925228
13,"130004",224,0,115,188,0,34,39,63,0,9.83890990303453,92.4614324786653,0,0,3.14775151153864,6.69115839149589,60.7605739512961,31.7008585273692
13,"130005",2438,22,1682,2467,79,1341,316,321,29.2211588161624,196.118390399654,414.78838820364,14.3668181847704,14.8543406313921,48.8614920795677,147.256898320086,260.947420534898,153.840967668742
13,"130006",120,0,39,107,2,45,3,43,0.777824851287165,11.5925245996053,34.3419310570144,0.412013363403038,0.365811487884127,7.90710296774423,3.68542163186107,32.3597863771706,1.9821446798438
13,"130007",2308,9,1559,2012,0,1330,328,389,0,296.131631065461,421.346230673589,0,0,73.3962504778929,222.735380587568,317.028599543854,104.317631129735
13,"130008",562,1,348,626,7,313,110,166,2.7158205654359,81.57264718902,192.356218379129,1.38372278657867,1.33209777885723,23.6593836457051,57.9132635433148,142.048960948058,50.307257431071
13,"130009",103,2,20,88,0,27,13,53,0,11.7129107440666,51.6958880807329,0,0,4.21493441962953,7.49797632443703,45.6656449934933,6.03024308723952
13,"130010",1540,7,973,1558,17,885,198,318,6.67888123495348,164.140094051914,346.399376398681,3.28377539108259,3.39510584387089,48.407933871268,115.732160180646,267.616190977969,78.7831854207116
13,"130011",78,0,12,65,0,12,3,43,0,3.86255334173642,41.0520895011904,0,0,1.53680484142152,2.3257485003149,38.6699820326332,2.38210746855719
13,"130012",1507,3,951,1800,7,1115,234,385,2.73157039587466,218.679785006372,398.333895583347,1.34818710795679,1.38338328791787,66.1394821596108,152.540302846761,319.097523647531,79.2363719358162
13,"130013",2795,12,1278,2509,19,1067,415,779,7.49304102065519,288.53497596354,896.545343615853,3.70514485563716,3.78789616501804,86.9412215876445,201.593754375895,687.772546877941,208.772796737912
13,"130014",519,0,268,464,10,195,105,128,3.85965582698222,57.4724975856376,171.870673010078,1.94810606798286,1.91154975899936,16.4426868885531,41.0298106970845,110.380773698866,61.4898993112121
13,"130015",2174,16,1398,2198,6,1450,498,402,2.38247219539288,421.030748862816,476.406742960655,1.18099807857387,1.201474116819,87.0715367493669,333.959212113449,315.331114043767,161.075628916888
13,"130016",259,0,159,249,13,157,54,71,5.27533396674831,65.8428848923426,52.5980003024603,2.63134049998071,2.6439934667676,24.7863449277112,41.0565399646314,41.7186752107863,10.879325091674
13,"130017",2538,10,2045,2526,9,2137,673,286,3.54546364656398,718.277135819274,235.580450054844,1.74397549578431,1.80148815077967,110.207737553221,608.069398266053,173.196108607995,62.3843414468492
13,"130018",1882,5,1221,1630,0,1183,388,382,0,475.677249099178,293.138474553014,0,0,153.618898169539,322.058350929639,226.133883058837,67.004591494177
13,"130019",541,3,271,610,7,187,85,132,2.74928127292494,46.0917238306481,169.868756990783,1.36923277904775,1.38004849387718,13.5086120710182,32.5831117596299,118.951015046402,50.9177419443809
13,"130020",3590,14,1210,3542,4,1192,480,1573,1.57586627690537,368.198375634529,1681.77695685352,0.768635555540324,0.807230721365048,120.01119957215,248.187176062379,1450.88729310924,230.889663744276
13,"130021",278,2,67,234,0,45,32,102,0,13.07218190917,121.225242026488,0,0,4.31835461886832,8.75382729030165,97.5001462720258,23.7250957544619
13,"130022",701,5,277,614,0,343,83,280,0,166.7587608463,194.38146179724,0,0,106.731711438438,60.0270494078623,169.58312419646,24.7983376007797
13,"130023",1111,12,688,1048,11,733,154,188,4.25472388992884,151.314939858907,185.731284176228,2.1423630884815,2.11236080144734,40.1766004714458,111.138339387462,144.555571035561,41.1757131406675
13,"130024",1743,14,964,1593,21,740,237,443,8.11904825419609,183.096320015899,489.107329022481,4.05813117796339,4.06091707623269,55.9123961805766,127.183923835322,383.21768382977,105.889645192711
15,"150101",1544,178,265,1384,195,123,153,636,82.9135827292795,56.7267134002431,648.72733796812,35.19144492338,47.7221378058995,28.665263044846,28.0614503553971,571.449144405848,77.2781935622718
15,"150102",1533,230,269,1042,72,211,185,624,35.1300689903737,126.549448195222,643.781776348913,15.0309625434604,20.0991064469133,60.3731208691661,66.1763273260564,545.910959344257,97.8708170046561
15,"150103",1430,68,139,1383,85,99,131,822,36.9749683078994,46.5199236337548,868.974242345298,15.5553588690854,21.419609438814,23.8509430015351,22.6689806322197,781.793614566231,87.180627779067
15,"150104",813,65,132,713,90,77,65,418,41.3727078864939,37.2340593700181,404.275035122601,18.4257161542956,22.9469917321983,19.1934582834011,18.040601086617,378.78089031099,25.4941448116111
15,"150205",2022,185,284,1807,237,134,219,1034,109.793280664811,65.0006109907143,1077.54901271776,46.9926676466247,62.8006130181859,32.7427057899675,32.2579052007467,953.884668480721,123.664344237039
15,"150206",555,31,41,615,27,24,71,340,11.9112742772022,11.3151511398908,387.762679728526,5.11499494794157,6.79627932926061,5.88983326455218,5.42531787533863,329.153619672673,58.609060055853
15,"150207",394,6,8,356,6,10,24,231,2.72979821305968,4.65680204528131,247.16724524662,1.16209014733528,1.56770806572441,2.35283811308078,2.30396393220053,226.853098322898,20.3141469237215
15,"150208",725,21,66,648,17,32,66,386,7.88904311516803,15.4421345209573,427.44113768895,3.38146649773675,4.50757661743128,7.77651239773316,7.66562212322414,373.164636380485,54.2765013084646
15,"150209",642,38,32,638,12,9,69,326,5.50318188081901,4.28905678747569,385.084341733494,2.35057122649049,3.15261065432852,2.18050571008863,2.10855107738706,321.826863052311,63.2574786811831
15,"150210",783,55,78,811,25,26,69,404,11.0137259787112,11.9795880566817,450.722497184663,4.68487848039092,6.32884749832033,6.11600060409086,5.86358745259081,393.351697989108,57.3707991955544
15,"150211",372,2,31,356,10,12,24,191,4.48055523615741,5.6586735510876,205.158017746738,1.94367868788295,2.53687654827446,2.85477309172111,2.80390045936649,186.258750172411,18.899267574328
15,"150312",593,1,72,560,60,104,31,336,27.0958723071429,50.3416119998286,289.24763670075,14.6556076795569,12.440264627586,37.0477051483287,13.2939068514999,280.594039994023,8.6535967067275
15,"150313",1675,300,770,1289,351,298,284,268,116.234959037767,114.18150676466,323.549036555442,39.0444239740663,77.190535063701,44.5221429081985,69.6593638564614,188.315237991029,135.233798564413
15,"150314",2969,233,718,2755,200,320,265,1141,86.261484125577,147.883400614198,1171.93103727278,36.4168761161842,49.8446080093929,71.9663395907996,75.9170610233988,1032.48030914768,139.450728125104
15,"150415",1713,208,419,1455,139,185,236,599,61.1637168677289,87.0659771960162,687.606300174823,25.2763886483834,35.8873282193455,42.2935019302092,44.772475265807,532.074409301606,155.531890873217
15,"150416",1493,94,422,1486,295,304,142,599,114.961639128451,129.53759564767,498.235728588905,58.6330290718134,56.3286100566375,77.8953152987543,51.6422803489156,462.298094503631,35.9376340852741
15,"150417",739,142,134,562,162,25,137,237,79.6182367276808,11.9733908136778,280.971199567862,29.9195678028552,49.6986689248256,6.07156733197305,5.90182348170471,201.343274045813,79.627925522049
15,"150418",1293,34,236,1316,18,162,81,673,7.93251034497544,74.7585505903195,671.908314152006,3.33595261560686,4.59655772936858,38.1265935120094,36.6319570783101,631.949641149387,39.9586730026189
17,"170001",1257,11,594,964,0,561,118,415,0,325.733256043754,206.458504190783,0,0,249.27739513374,76.4558609100131,164.033278969772,42.4252252210107
17,"170002",1379,10,370,1273,37,207,92,578,18.5429937650919,88.6697618340242,561.639421865489,11.6319143156262,6.91107944946576,45.9379590273583,42.7318028066659,518.900799609876,42.7386222556132
17,"170003",1182,7,764,918,21,278,142,245,10.6748721259266,123.66547211891,252.586270411573,6.36755038156029,4.30732174436634,59.3655834395033,64.2998886794065,179.781170328029,72.805100083544
17,"170004A",971,30,826,876,1,772,102,88,0.488932669954938,147.725328349289,42.3217087963617,0.297028047127726,0.191904622827212,60.450720235779,87.2746081135095,28.0458430264747,14.275865769887
17,"170004B",160,0,48,146,0,37,12,10,0,10.9581507665537,13.1828252553351,0,0,4.49283692527752,6.46531384127616,7.82640180932288,5.35642344601226
19,"190101",1819,2,231,1992,2,85,207,812,1.01507913174892,41.4696957937022,976.678357305604,0.498779285260638,0.516299846488282,17.7952428327136,23.6744529609886,793.192993738565,183.485363567039
19,"190102",2465,13,326,2400,3,369,326,1243,1.51527807230131,186.504092226282,1380.55122832894,0.740531043495564,0.774747028805748,76.4400771662548,110.064015060028,1165.91154904049,214.639679288444
19,"190203",2322,13,356,2590,0,441,300,973,0,212.282040778627,1060.85489082491,0,0,87.1185989203834,125.163441858244,885.421296980722,175.433593844191
19,"190204",1827,5,336,1961,0,459,240,776,0,222.3450587413,794.068294418224,0,0,92.9973178331261,129.347740908174,682.758673719777,111.309620698448
19,"190305",2677,6,460,2795,18,294,282,1198,8.96007090528029,138.643546705066,1334.4181833071,4.41274352787424,4.54732737740605,57.4642594539567,81.1792872511096,1138.33379787478,196.084385432324
19,"190306",1424,4,94,1460,14,159,125,727,7.13509763955974,79.306455935908,765.937424633939,3.47414282819324,3.6609548113665,32.9832484808176,46.3232074550905,689.768956275835,76.1684683581041
19,"190407",2018,5,285,1552,4,159,196,963,1.96448345290495,82.3047872138404,1073.59849356391,0.952090080151389,1.01239337275356,35.1446223008932,47.1601649129472,925.28498899292,148.313504570992
19,"190408",281,1,21,244,0,25,42,150,0,13.0663193503953,177.729394007334,0,0,5.47395273828996,7.59236661210537,143.576811841273,34.1525821660614
19,"190409",1106,2,211,611,0,20,96,276,0,9.96567063083374,362.799040609501,0,0,4.2491333668861,5.71653726394764,272.242840711709,90.5561998977925
19,"190410",523,1,40,478,1,49,50,308,0.501699663366615,25.2477630767491,331.781111955894,0.242306541238543,0.259393122128072,10.6038721919983,14.6438908847508,296.181933659056,35.5991782968376
21,"211001",2533,114,318,2555,52,359,516,928,22.3473099472688,126.710580822581,1294.95313556664,9.81642129831095,12.5308886489579,50.9074130838325,75.8031677387486,866.630466271664,428.322669294977
21,"211002",2381,428,495,2050,363,324,738,568,173.687695201932,122.231454990883,1008.28548253089,68.2345527317037,105.453142470228,43.3398478138303,78.8916071770528,457.95206806964,550.333414461254
