"CNTY_x","CNTYVTD","TOTPOP","BPOP","HPOP","CVAP_2012","BCVAP_2012","HCVAP_2012","Obama","Romney","bvotes","hvotes","ovotes","BRvotes","HRvotes","ORvotes","BDvotes","HDvotes","ODvotes"
5,"50008B",743,15,48,540,18,55,48,298,4.92203793511283,13.0652127108204,328.545105065011,3.16797889450632,11.245485632372,281.610991836027,1.34963272991951,1.45209351235964,46.3996220474064
5,"50009",408,34,8,405,137,31,40,135,10.9149018465252,2.21060115161058,163.209355508138,7.30448597620964,1.53863735669108,125.41456761978,3.05178875643535,0.446680718241011,37.3114565085606
5,"50010A",1587,426,337,1389,202,167,285,355,128.317470904956,86.2912246466906,426.909328061334,120.834888276938,75.9488395455947,158.579182765283,6.9069310472332,9.84519779954042,267.886507527824
5,"50010B",202,93,65,179,54,13,34,43,33.4785515539187,19.4978877718855,23.7239928747189,18.5432243806625,7.76642984542637,17.6774082625501,14.7801402179332,11.570251296829,5.93067567965946
5,"50011",2163,43,91,2134,39,20,137,1028,13.9068859082993,24.4104563008031,1126.51086095862,11.9002916586431,23.323309286358,878.459948896201,1.86242821893601,0.9153701946421,247.842856813277
5,"50012",1177,51,116,1144,65,86,94,427,16.0358111468672,29.7353064114763,475.277779565046,14.1627087290454,27.7029824637737,377.370132414142,1.7129778400694,1.863219072117,97.8336712682768
5,"50013",872,169,190,832,225,55,142,277,60.1235109826939,55.6595825509129,301.755624230933,42.6553277880526,6.56829577624253,231.561167847041,17.2674818193559,48.9335765647439,70.0313292393705
5,"50014",2057,280,219,2124,194,134,311,869,101.189838757564,66.1206776012773,1010.91527600898,98.6058775773533,65.2285867381503,579.00902364046,2.43118076990465,0.794751630951099,431.654698395079
5,"50015",1352,227,362,1381,130,318,65,272,51.6236399617764,51.4757805841129,237.580025183726,41.1271455496292,45.0593254842037,184.072274948275,8.69896707920795,5.34562722427436,51.9878823535988
5,"50016",3380,698,1407,3058,708,1056,524,571,201.571855070574,254.342665650048,639.668613200458,37.7762916735356,213.57191862895,323.912137340977,163.238162942604,40.2727126333409,315.317237319631
5,"50017",2064,10,36,2115,14,23,181,795,3.08588199839109,9.92341422103951,963.588516276568,2.14274874476357,7.69501258856178,781.309930628045,0.672270395759438,1.79297795138738,181.689963068295
5,"50018",796,124,98,676,96,42,82,288,41.9910173404859,25.6721579487972,303.011226832349,29.7624745918584,21.7122505729086,236.543201933814,11.7604190319971,3.44770812526741,65.9443377728211
5,"50019",1514,189,78,1253,0,43,253,771,72.8036085699583,22.1346992769871,926.191820462809,71.2185027616838,21.1082338556279,559.115813769174,1.42891846772666,0.90468981579396,366.924403003986
5,"50020",4132,2041,1413,3837,2119,699,1190,157,598.442557490222,389.923179557074,358.041301853984,149.582529547528,20.9257714909191,20.2022459383298,448.649571610795,368.804679253087,337.67834200643
5,"50021",1999,282,238,2052,457,82,205,612,86.7801160320882,61.6261151479404,670.72523024819,70.9649583821366,52.3562856583627,483.877683319039,14.5157190700563,8.16790697072704,185.801324346837
5,"50022",601,21,25,495,25,17,47,261,6.81857356526673,6.95884279658727,293.999547950445,4.86150116255057,5.83137962682818,245.931959058388,1.80336375393883,0.951115612009441,47.888908010237
5,"50023",595,2,17,520,24,24,51,260,0.660772352495337,4.51018640089292,304.887039156208,0.454797165960327,3.60153670783737,251.609106069146,0.167671892644197,0.79751316592838,53.0870118561682
5,"50024",3162,165,661,3084,309,370,223,1078,53.5703774122643,159.927177349889,1087.59246729837,47.2635395595124,154.359621463284,841.725958411836,5.92004760107949,5.06950425497592,245.25374059765
5,"50025",2694,134,390,2840,218,346,227,1016,44.0408834968029,99.6441281351853,1099.55790405227,35.3057871318888,90.2664210387992,891.290136554875,8.2803429942899,8.85384847337608,207.740289545795
5,"50026",1647,41,73,1682,115,56,121,887,13.3910610740757,19.9069962321057,974.140355506724,12.2452868446427,18.8914520575505,746.460151322839,0.97812722803436,0.87461138143342,227.444070314551
5,"50027",384,0,9,364,7,54,23,207,0,2.38072701793957,227.097197490125,0,1.86306763876794,203.378029469489,0,0.402231668782772,23.5365861754663
5,"50028",1173,42,217,1100,34,143,111,542,14.4681020350905,65.2872118019427,571.831826209684,12.3939725397943,57.7118486105493,459.943043294843,1.91482646880774,7.37358853632395,111.672328847402
5,"50029",1656,47,141,1340,97,36,149,697,15.1906248543321,38.9740702562896,791.968944259052,13.2954323631971,38.1451660492371,601.211987883837,1.77777892989761,0.7081405126287,190.60887222012
5,"50030",1076,4,30,979,0,27,76,462,1.28567690960063,8.30948872566968,528.329144298984,0.891441254999522,7.33637175178943,425.456115272537,0.307810724463378,0.821640840953539,102.720113745811
5,"50031",557,17,163,527,10,81,49,169,5.36946286203236,36.2893208401997,176.362883828921,3.72163079393855,30.881936963254,134.907728815767,1.47976341816415,5.22044900183043,41.3960602070643
5,"50032",439,13,3,446,0,12,33,223,4.29089123174792,0.79788306442529,249.987638379024,2.98493673630298,0.556019146594602,215.151192592339,1.16296353367943,0.176041190188225,34.6714521533399
5,"50033",905,9,33,881,28,20,55,424,2.98063410212768,8.41723207499737,468.139359858198,2.28320355167895,6.80493318341209,405.827325595979,0.577613766158318,1.45882595561471,62.0779492472084
5,"50034",2620,285,170,2075,166,118,248,1009,91.8133006748108,45.6422335844968,1118.63461525717,88.1184100746484,44.7387032617738,739.09716590115,3.51807878940633,0.767088213836924,379.336366896676
5,"50035",1919,204,130,1806,202,111,203,910,69.9203663282505,36.6034764501179,1004.99795397358,67.6469518503902,36.0753121405725,619.599642678808,2.09342026807803,0.396400943331734,385.121162025291
5,"50036",4,0,0,5,0,1,1,2,0,0,2.33434989381058,0,0,1.55270834247493,0,0,0.737073153038591
5,"50037",547,16,90,557,27,49,42,198,5.03983777629184,22.9385317279204,213.180159474126,3.50127738494504,20.051930474737,175.274285467979,1.14921095994836,2.35659519136158,37.569556298195
5,"50038",521,13,90,513,33,88,32,186,4.11475470789161,22.5426417116469,192.377479493424,2.52177611415483,18.5631374837123,165.056705488748,1.29549970197302,3.45131311897477,26.7857712326215
5,"50039",817,125,65,835,166,99,80,265,37.6123108845036,17.4635857882742,290.690921146576,22.0391209550981,12.764262214957,230.073328842644,15.0605559509617,4.20566514230223,60.0566375103514
5,"50040",1124,276,158,1004,330,42,171,306,80.8302955654442,40.5181374828088,355.633393830333,72.7508609742397,30.0871385189761,200.491541914821,7.5591248847904,9.94074142307507,154.668305298688
5,"5011B",1518,92,52,1343,113,24,150,494,29.962664808734,13.2982789708278,602.505662417415,21.7312475461816,10.2961974514361,461.448220772065,7.3763624570134,2.25556077917658,140.227176748622
5,"5017B",504,1,6,469,6,2,47,171,0.318377171961965,1.59697758889213,217.032220128566,0.209422793786469,1.06329221132095,168.100585455586,0.0836662199924441,0.314914341767147,48.1737661115281
7,"70001",2287,24,276,2071,4,457,315,889,11.6801258511349,119.540302433795,1072.44927997197,9.77729224784464,118.044575282442,676.5659017328,1.58688003932329,1.29487853839032,395.610600520853
7,"70002",4386,68,1652,3902,19,1260,736,1118,34.0732919209017,595.370028512182,1224.86500339215,30.5711475084186,249.772527807041,774.899070390411,3.11216714345652,345.388283023641,449.735971926436
7,"70003",4941,50,743,5238,16,583,684,2011,24.9399575011904,307.235992889595,2363.32713024584,23.7717063607767,302.285204593819,1176.65394448624,0.86682769849547,4.82240898212323,1186.34580741875
7,"70004",3772,28,416,3501,0,513,584,1742,13.4462558645145,173.234475318003,2137.60295903175,12.3269356774535,171.72711824159,1213.06760383456,0.811951811280714,1.28610207114958,924.264781875725
7,"7001A",2267,29,564,1958,20,381,225,536,13.9981892427432,198.09122351005,550.461334786249,10.8839597190827,179.60409062511,343.399949817284,2.38447609581846,18.0066114092539,206.624483226599
7,"7004A",982,1,96,1230,0,155,160,534,0.481008772183345,42.4487310432768,649.709898476691,0.353938830224661,38.0811383462306,490.891231597163,0.0794456453913907,4.14634610118318,158.56438240534
9,"90001",1578,4,63,1463,0,22,97,733,1.96226382091653,31.2022796956945,796.190257482436,0.792489003914839,25.8024903927922,679.68957901062,0.75984936266605,5.19152105779941,116.244514733604
9,"90002",925,4,39,931,2,13,83,542,1.95035391329519,18.8010144279847,603.776325625759,0.792077402472883,14.2067635503085,509.4736059003,0.741118681105686,4.39221405021768,94.1362618672709
9,"90003",416,0,92,422,0,63,22,195,0,42.737311650734,174.840432346971,0,31.3077264287404,161.850554889783,0,10.6791992768324,12.3446192994103
9,"90004",685,0,118,675,1,82,29,425,0,60.8446690759859,392.568526308481,0,52.1390632734524,369.73231770394,0,8.47524538905361,22.5843758709585
9,"90005",169,0,9,136,1,0,12,89,0,4.31406316138141,96.4373016625875,0,3.07070831018979,84.7586601302608,0,1.08531148590876,11.5158091572321
9,"90006",1393,0,53,1198,26,6,115,683,0,25.8508026536978,771.819041379737,0,12.0856906651999,686.822292519472,0,13.5388370518028,84.7746408430032
9,"90007",267,0,5,259,0,13,12,136,0,2.43651092533446,145.481567768933,0,1.72621711190119,132.709226656599,0,0.597486433237121,12.5434527173422
9,"90008",337,1,17,328,1,6,24,194,0.494175968782446,8.40592664244271,208.735014475351,0.186343290888713,6.27243446517348,183.701781795133,0.182572484803141,1.93318029032567,24.8102635777492
9,"90009",212,0,3,203,0,9,20,86,0,1.43157430330055,105.199429690354,0,0.934735256688259,84.5343213965291,0,0.413028170283516,20.4798387343153
9,"90010",760,4,22,823,0,15,105,448,1.94525419300574,10.7220231734119,539.220483861075,0.762852647534995,7.66544755686199,430.219114765012,0.770103216602263,2.84214119554179,108.741720871266
9,"90011",127,3,2,124,0,1,6,69,1.51297412241905,0.987631433005126,72.5085880212488,0.551169763982598,0.647684077101863,66.7045223963931,0.557512274837362,0.291352584818275,5.34719481561763
11,"110101",366,0,15,339,3,16,22,208,0,7.54526297391595,221.96693059445,0,3.48859971553921,199.856964229356,0,3.56524149715625,21.8473622716331
11,"110201",255,1,23,271,9,35,29,107,0.50842923886841,11.1430281092353,124.658992269681,0.18196070721236,4.49717414792194,101.288980288434,0.16998442292142,5.65543851510791,22.9358244221489
11,"110202",118,1,6,112,2,9,11,51,0.507240257567959,2.94037820737488,58.9343266370007,0.170041630323261,1.15669588830322,49.5333170555815,0.173814238011134,1.37971946721784,8.84982378519704
11,"110301",277,1,7,262,2,13,17,166,0.490987731004257,3.54634917051577,178.775878862716,0.16518551346077,1.45260842110391,163.429872217747,0.165669076576942,1.78048975117797,15.1144330882242
11,"110303",83,1,3,88,3,11,5,46,0.499182738503718,1.48176971151524,48.8221811264577,0.174775778213586,0.596320699649366,44.6331472605183,0.164971260209328,0.693836816099284,4.04620525518737
11,"110401",172,0,8,154,0,4,8,123,0,4.0056045434698,126.134230042698,0,1.60002278694188,120.160459240976,0,2.05218181941035,5.75656756756939
11,"110402",178,1,10,145,0,0,6,108,0.518010354887123,4.97473337745779,108.097595730377,0.184204870624243,2.14925099946229,103.825361281443,0.184070983106812,2.41435114659791,4.03778223923977
11,"110404",29,0,0,28,1,2,0,19,0,0,18.6625275784883,0,0,17.7380752100173,0,0,0.745463801477941
13,"130001",973,5,422,862,0,441,120,279,2.41146790581145,73.6289429144379,324.680219515716,1.22284713724522,36.6889041687522,240.365012885375,0.847861377067981,36.1434975409795,83.2633849439959
13,"130002",1802,8,1304,1709,18,1074,221,232,3.9226491164585,136.863795287697,314.085193135236,1.9595797182514,80.4369345797454,149.28616076316,1.37190199163806,55.5811259330765,164.0315567867
13,"130003",2263,20,1239,1951,2,1097,344,403,9.85791526250574,166.413861599313,571.303035754133,5.73497752888623,95.5228496767378,290.233466945685,3.59649165385469,70.6781644224332,280.853465507344
13,"130004",224,0,115,188,0,34,39,63,0,23.6448146806013,77.791165098469,0,16.8774739189635,44.6119837081169,0,6.56791058977396,33.0051908287518
13,"130005",2438,22,1682,2467,79,1341,316,321,10.7412151651844,171.946628610055,457.082602475558,5.26456480845994,98.1849832821742,217.4067527104,3.78724090368167,73.4337761018083,238.618085792377
13,"130006",120,0,39,107,2,45,3,43,0,7.09693179126314,40.3976719178582,0,5.0022029203294,36.1615976862314,0,1.68129135340143,3.58905849656145
13,"130007",2308,9,1559,2012,0,1330,328,389,4.53289758165527,218.049504684463,495.338852876859,2.34826003140776,82.3663148690599,306.471573720385,1.68541963160324,135.230669620337,188.429208834202
13,"130008",562,1,348,626,7,313,110,166,0.493785263953192,120.527734395003,153.742129394464,0.252149686010456,49.1463884990697,112.186995569607,0.175894255000023,71.2209525013445,41.3535767623001
13,"130009",103,2,20,88,0,27,13,53,1.00521481574875,4.78324627952441,59.9582203355378,0.528553072390922,2.95206530268648,48.2503889456172,0.358725159531855,1.74022755765067,11.5507799216011
13,"130010",1540,7,973,1558,17,885,198,318,3.5350865719018,141.184992117706,372.178174913164,1.86717264519992,113.821229673184,199.238567343411,1.21782473099902,26.9059918442104,172.464965325971
13,"130011",78,0,12,65,0,12,3,43,0,2.77075776006768,43.2782962279691,0,1.73978213993045,39.3919832626274,0,0.952905346955207,3.74208140734394
13,"130012",1507,3,951,1800,7,1115,234,385,1.46891722696332,223.151173698666,392.733765110053,0.758304388233547,117.484380991222,274.653179937682,0.544962708252401,105.519680384009,117.885156198673
13,"130013",2795,12,1278,2509,19,1067,415,779,5.96913448732501,221.373734753731,966.48011585017,3.31407953459185,118.462867932808,652.494776325058,2.24559669557133,102.71956443113,313.728016521762
13,"130014",519,0,268,464,10,195,105,128,0,55.8724005734302,176.837051195425,0,41.2760696700841,84.3758733188145,0,14.4202833764054,92.2986373072499
13,"130015",2174,16,1398,2198,6,1450,498,402,7.64796624911382,365.570644515408,525.843684008817,4.24832408589402,169.581566926451,223.191506432715,2.93317867814021,195.735034714011,302.43092852568
13,"130016",259,0,159,249,13,157,54,71,0,50.7115832620792,72.9211450260957,0,28.6348233185278,42.5672616860045,0,21.9165423585359,30.1775550788889
13,"130017",2538,10,2045,2526,9,2137,673,286,4.89981750470589,625.290713387472,327.776703722102,2.53767003124085,285.54903603546,25.4093392359887,1.98336080775519,339.540240807853,302.189346749365
13,"130018",1882,5,1221,1630,0,1183,388,382,2.47481499809091,305.912087893056,460.236833679535,1.33436819827004,184.591743824109,183.888464777768,0.893156179830111,121.123254500884,276.105218551427
13,"130019",541,3,271,610,7,187,85,132,1.51558048153252,47.1075634513162,169.219500879081,0.786548522457594,30.6527560461618,99.4597966663958,0.515266241795563,16.0402987120003,69.180515164416
13,"130020",3590,14,1210,3542,4,1192,480,1573,7.04882097480872,265.960369167392,1778.90766914493,4.6200883721168,256.404166576154,1092.19258334558,1.99133466066479,9.41326271694283,686.594888831341
13,"130021",278,2,67,234,0,45,32,102,0.965849426466935,13.5099926763626,120.354570425163,0.488501059314965,8.59334819066813,91.9862770650237,0.334928447874736,4.56462379458529,27.8182626474421
13,"130022",701,5,277,614,0,343,83,280,2.46544516639046,61.9806884986602,298.849281175283,1.3303115716498,50.8943994315509,215.894721443815,0.887288929453705,10.9238590493122,82.777999686462
13,"130023",1111,12,688,1048,11,733,154,188,5.85713185574579,89.8459473954565,247.372307351675,3.04084585375249,61.572641585692,123.138640045963,2.14382950063112,27.8555609105224,123.827277024198
13,"130024",1743,14,964,1593,21,740,237,443,7.10632390057064,159.720385750532,513.649310529118,3.70364575744611,103.492499097287,337.424934170115,2.70410048123983,55.837623584757,175.730850836296
15,"150101",1544,178,265,1384,195,123,153,636,72.5804345943032,80.8700429091571,636.432259090444,64.8094624937795,77.0742329281378,490.970614691713,7.22910623847326,3.33516576921744,144.923668891101
15,"150102",1533,230,269,1042,72,211,185,624,94.545362511198,81.5742608958184,632.358989690757,91.4040245923458,79.5844131669052,392.15623792667,2.9417491087513,1.83472537746638,239.990201290114
15,"150103",1430,68,139,1383,85,99,131,822,28.0047645681783,46.660991921479,877.987282516097,26.8813739893891,45.5536550699902,582.116610602965,0.939584646888032,0.93640148531203,295.699594938385
15,"150104",813,65,132,713,90,77,65,418,27.1969724416998,42.5264801201701,413.109361331892,23.9055401384932,40.641823181699,342.673337777917,3.06006489564049,1.71677146689473,70.2836223202635
15,"150205",2022,185,284,1807,237,134,219,1034,75.6234915973797,92.5733266411141,1084.60688957982,67.7429450859801,89.3283971144475,851.477525069524,7.33902186594934,2.7887890084002,232.662104327432
15,"150206",555,31,41,615,27,24,71,340,13.2862447634954,14.0744796856746,382.799740347368,11.8963538915549,12.9289111796568,301.775355079881,1.17926181606809,0.954475524889444,80.8512242360404
15,"150207",394,6,8,356,6,10,24,231,2.50375479733243,2.48882225450854,249.535758097569,2.11405377824033,2.23540343999726,221.716452070298,0.297097736819918,0.177426891160228,27.6279208022409
15,"150208",725,21,66,648,17,32,66,386,8.5538809613165,21.1407424980442,422.178421007691,7.58688192117897,19.9399035227224,350.808179789465,0.797839251851512,1.02697390583687,71.232246399985
15,"150209",642,38,32,638,12,9,69,326,15.6653055141355,10.1309053309597,368.916067383583,14.2258639952039,9.5384153611491,290.213996344948,1.2708520906519,0.439575810916767,78.6552358350192
15,"150210",783,55,78,811,25,26,69,404,22.2370536084395,24.6708367199491,425.904515033794,20.7295594220835,23.4780785258668,345.848238268536,1.33416580314397,0.991282198548392,79.9435768762982
15,"150211",372,2,31,356,10,12,24,191,0.841998615325773,10.1799036011197,203.91063863021,0.683672845633226,9.60178933334576,177.850490852846,0.113742354504678,0.446714235018065,25.8603785699997
15,"150312",593,1,72,560,60,104,31,336,0.401303728752651,23.7905138847024,342.675551424284,0.332667355360735,21.8060308314848,311.74056725117,0.0443745403385552,1.80415511765876,30.794580805506
15,"150313",1675,300,770,1289,351,298,284,268,102.551674087981,119.234009616486,330.97384595053,39.0771750699224,82.7477148962118,154.289971893064,62.9433678953197,35.909794308166,176.249689329334
15,"150314",2969,233,718,2755,200,320,265,1141,89.9371694052382,206.473094410903,1109.35463013901,88.9775688311052,204.4582736525,536.803502036009,0.819694476142889,1.8916323428312,572.226276995153
15,"150415",1713,208,419,1455,139,185,236,599,80.9904924024902,115.425614958069,638.981445846335,79.1277599442882,114.212431804909,299.404255211258,1.69699412725892,1.06169609174286,339.416232319567
15,"150416",1493,94,422,1486,295,304,142,599,38.2946464455623,121.592846955566,580.882135584767,36.5892320118739,120.409205757646,397.037369292609,1.51978764514146,0.981813528214912,183.768727851806
15,"150417",739,142,134,562,162,25,137,237,54.6516120125927,40.6318724082056,279.383331381329,43.4212810025824,38.3807910462507,155.021039986624,10.6855666365557,1.80423860946542,123.926601767048
15,"150418",1293,34,236,1316,18,162,81,673,13.9187813496719,70.8805775849464,669.730201425059,11.656703696416,67.5611020288229,586.150212332372,1.8080478726844,2.73341953971815,83.0263955670271
17,"170001",1257,11,594,964,0,561,118,415,5.36659447053333,215.95763960092,311.152285386012,2.30736949150167,178.670105847972,229.873480440341,2.4662262282241,36.9129691463489,80.9210399951814
17,"170002",1379,10,370,1273,37,207,92,578,4.97564940481181,131.514330372042,533.518792777525,2.04655935374764,106.476852762108,464.459670518351,2.17531105069428,24.5449459897655,68.399358481747
17,"170003",1182,7,764,918,21,278,142,245,3.49822585944148,195.304799907085,188.638844641507,1.51563576413301,108.067631331372,131.347239980938,1.5186440941956,86.9498692292211,57.004463010493
17,"170004A",971,30,826,876,1,772,102,88,14.9861301358318,128.366667340632,47.5662275748167,6.16524860392836,59.4366263579143,23.8607963732405,7.59451085379356,68.4328593863607,23.180072005304
17,"170004B",160,0,48,146,0,37,12,10,0,9.69963157111199,14.1815771181928,0,4.55954818332296,6.39923912667282,0,4.36415135175312,6.62312064960546
19,"190101",1819,2,231,1992,2,85,207,812,1.01256810893644,107.524796936409,910.021928272408,0.533267485621612,102.595692373533,670.888040181479,0.332931479127906,4.72641932418383,238.909600399398
19,"190102",2465,13,326,2400,3,369,326,1243,6.37433485246572,153.925678270495,1407.1917217733,3.72218677295548,129.46271671045,1089.00758275554,2.05482566807753,24.313558469574,317.983958968091
19,"190203",2322,13,356,2590,0,441,300,973,6.44356403543404,163.556962212562,1104.16664834505,3.52898408605988,159.616891459219,790.896287920212,1.97576817514001,3.54449386203611,312.82543962267
19,"190204",1827,5,336,1961,0,459,240,776,2.50218641980316,155.517943954294,858.350839500984,1.31084200945728,143.050665592058,623.473656976962,0.759939327186706,12.0960554243494,234.322989047803
19,"190305",2677,6,460,2795,18,294,282,1198,2.95476982821485,209.557408621687,1266.56152283093,1.84110695817402,206.830275048078,659.355977887162,0.755164026923704,2.54969762508025,606.99900992139
19,"190306",1424,4,94,1460,14,159,125,727,1.9547383945652,43.9416120974335,805.058297686205,1.10066544447159,42.3155664674363,600.733262241582,0.583715504074246,1.43869950191113,204.075223093818
19,"190407",2018,5,285,1552,4,159,196,963,2.48803922639803,132.246831174256,1024.42405185665,1.3907095804995,129.850558662921,666.704665903961,0.730477351473497,2.24312908991,357.473128801841
19,"190408",281,1,21,244,0,25,42,150,0.501783303246093,9.6565242454293,180.700980813435,0.263490755023806,8.08846241316369,140.824244153174,0.159277522127956,1.40718305626047,39.6755666253459
19,"190409",1106,2,211,611,0,20,96,276,0.990591286323665,86.8973713076833,286.125348917179,0.49353579337012,82.4427543369354,191.733480836172,0.302952901690252,3.35640630437544,93.6237071184826
19,"190410",523,1,40,478,1,49,50,308,0.487973581233799,18.9568047776072,337.839115262876,0.249041799786628,16.9741436934887,282.806654650156,0.151790564242447,1.80782964543183,54.8762787905423
