"CNTY_x","CNTYVTD","TOTPOP","BPOP","HPOP","CVAP_2012","BCVAP_2012","HCVAP_2012","Obama","Romney","BRvotes","HRvotes","ORvotes","BDvotes","HDvotes","ODvotes","bvotes","hvotes","ovotes"
1,"10017",986,154,114,1192,186,80,145,343,0.111118131257349,0.140869775238196,0.431643340319899,0.276419482261423,0.243953916713315,0.102280891301552,0.387537613518772,0.38482369195151,0.533924231621451
1,"10018",2334,229,94,2650,497,73,245,954,0.120878376799359,0.128166064418257,0.454200778300454,0.287058565248244,0.243538598908838,0.077474336697315,0.407936942047603,0.371704663327095,0.531675114997769
1,"10019",2560,299,303,2522,419,201,280,999,0.13238501905435,0.14525034215357,0.467079629515418,0.280821072935737,0.234370800531143,0.0643175124050124,0.413206091990086,0.379621142684713,0.53139714192043
1,"10020",1477,166,336,1297,317,111,168,519,0.133857792432986,0.150766671759359,0.457038036431686,0.23375000041773,0.18821378788016,0.0678449732458615,0.367607792850716,0.338980459639519,0.524883009677548
1,"10021",2266,151,223,1878,348,199,139,899,0.124545317549179,0.141546717518144,0.448363709734347,0.219876196307119,0.194986859781484,0.033564910489842,0.344421513856298,0.336533577299629,0.481928620224189
1,"10022",1103,118,60,1271,84,47,127,498,0.131940762089558,0.131917767216195,0.511442180180136,0.297975863227444,0.253868586426116,0.082534353905713,0.429916625317002,0.385786353642311,0.593976534085849
1,"10023",1359,62,46,1803,147,21,116,702,0.119995494689337,0.130077348701245,0.549711561788679,0.251309007548153,0.245619841387594,0.071124701717498,0.37130450223749,0.37569719008884,0.620836263506177
1,"10024",855,22,24,1081,100,30,44,410,0.130067866374752,0.133207968631547,0.498969634887306,0.241817533263835,0.226853349243183,0.0411876257867666,0.371885399638587,0.360061317874729,0.540157260674072
3,"30001",2607,19,1294,1984,23,914,181,761,0.328237913777069,0.237379002391844,0.346282057964568,0.33442946880267,0.0731392105434751,0.0624591315857599,0.662667382579738,0.310518212935319,0.408741189550328
3,"30002",2689,22,768,2596,26,564,199,1297,0.33391841843063,0.337173583101862,0.542674160328609,0.331683985311894,0.116140122699683,0.0540519439195496,0.665602403742524,0.453313705801545,0.596726104248158
3,"30003",2596,59,1107,2425,45,849,205,932,0.330916162363859,0.31710553256154,0.393575298249383,0.324297022761044,0.0890520968005451,0.0616777672411828,0.655213185124902,0.406157629362085,0.455253065490566
3,"30004",2582,33,1373,2095,10,1024,210,649,0.318829124100822,0.202336289239518,0.308360872571464,0.334053446530407,0.0802983885514827,0.0759945769752607,0.652882570631229,0.282634677791001,0.384355449546724
5,"50001",868,135,338,822,258,127,115,174,0.0841082968817382,0.061725808691792,0.360743944403393,0.342869927117186,0.116691975430561,0.0755244166327434,0.426978223998924,0.178417784122353,0.436268361036137
5,"50002",4145,1789,1195,3306,1397,720,937,322,0.0200943052523896,0.0260946048685464,0.22323904305013,0.33104277124416,0.182950563304132,0.108737805274242,0.351137076496549,0.209045168172678,0.331976848324373
5,"50003",2811,112,435,2371,159,218,233,856,0.0927606946198897,0.088014216500758,0.356917478258247,0.350558194915164,0.162958960804376,0.0546732941628567,0.443318889535054,0.250973177305134,0.411590772421103
5,"50004",1190,365,234,1051,176,171,187,225,0.060695568467908,0.0712399030172902,0.318819387384894,0.275857495214682,0.168627466224453,0.0799855319372268,0.33655306368259,0.239867369241743,0.398804919322121
5,"50005",2595,571,564,2670,646,234,414,604,0.0785059886205327,0.0819606139478417,0.353085360924734,0.349068717445236,0.167461133278377,0.0824607980865609,0.427574706065769,0.249421747226218,0.435546159011295
5,"50006",919,23,143,840,101,27,103,287,0.101883841020228,0.0906311076070272,0.361218569620439,0.355856885876525,0.211244245609053,0.0851831595596526,0.457740726896753,0.30187535321608,0.446401729180092
5,"50007",1005,7,74,984,37,142,37,508,0.095846203081678,0.112093183049491,0.537349187106147,0.347917927926869,0.160765014758353,0.0259530803580034,0.443764131008547,0.272858197807844,0.563302267464151
5,"50008A",1123,2,52,1035,58,39,77,660,0.100584628532382,0.105223499854411,0.609800221580555,0.339214463869877,0.185326923770535,0.0625006746216291,0.439799092402259,0.290550423624946,0.672300896202184
5,"50008B",743,15,48,540,18,55,48,298,0.0960796063199611,0.0986170457355843,0.428668752724105,0.341819134180509,0.191981077016614,0.0499982541485572,0.43789874050047,0.290598122752198,0.478667006872662
5,"50009",408,34,8,405,137,31,40,135,0.0877488058138017,0.0960182455786998,0.360151527177345,0.369301437613409,0.182173822132764,0.0706423298734879,0.457050243427211,0.278192067711463,0.430793857050833
5,"50010A",1587,426,337,1389,202,167,285,355,0.0686809130786195,0.0770648139926288,0.365267395761646,0.345125348476919,0.18670947740921,0.0906385448691567,0.413806261555538,0.263774291401839,0.455905940630803
5,"50010B",202,93,65,179,54,13,34,43,0.130828031763297,0.140257943468351,0.45987311203833,0.25082187071951,0.135039899523043,0.0737938410034014,0.381649902482808,0.275297842991394,0.533666953041732
5,"50011",2163,43,91,2134,39,20,137,1028,0.101929200610755,0.101057764957574,0.500019403153787,0.351769487099838,0.183962129198003,0.0519871336958458,0.453698687710593,0.285019894155577,0.552006536849633
5,"50012",1177,51,116,1144,65,86,94,427,0.104709010838038,0.0939913557150705,0.40718313469423,0.350864053725918,0.19164439463089,0.0534594013151146,0.455573064563956,0.28563575034596,0.460642536009345
5,"50013",872,169,190,832,225,55,142,277,0.108193405999228,0.103652128333019,0.465520328077923,0.376919525379235,0.190428430153216,0.0821955390153045,0.485112931378463,0.294080558486235,0.547715867093227
5,"50014",2057,280,219,2124,194,134,311,869,0.103243621703408,0.112356594197942,0.522695056776673,0.406979199430619,0.218927824041025,0.0951247675101273,0.510222821134027,0.331284418238966,0.6178198242868
5,"50015",1352,227,362,1381,130,318,65,272,0.0899509460220335,0.063005269616772,0.303683754237113,0.135147805009304,0.0490664946672439,0.0260840342447086,0.225098751031337,0.112071764284016,0.329767788481822
5,"50016",3380,698,1407,3058,708,1056,524,571,0.0675713932957947,0.0477184039728148,0.359829881460484,0.33198768668566,0.130023172243321,0.0857014753933193,0.399559079981455,0.177741576216136,0.445531356853803
5,"50017",2064,10,36,2115,14,23,181,795,0.104824203557217,0.0991297607151797,0.392221644365282,0.346413932341118,0.197488983904173,0.0844328915773145,0.451238135898336,0.296618744619353,0.476654535942596
5,"50018",796,124,98,676,96,42,82,288,0.114845905873392,0.103782445048707,0.457879468864411,0.306048773945257,0.167354390531215,0.0504883429100172,0.420894679818649,0.271136835579922,0.508367811774428
5,"50019",1514,189,78,1253,0,43,253,771,0.110249235307771,0.105453671558694,0.592549426819951,0.423342899360715,0.211441799898695,0.124479650423093,0.533592134668486,0.316895471457389,0.717029077243045
5,"50020",4132,2041,1413,3837,2119,699,1190,157,0.00818911801767439,0.0113348935456912,0.190807820734912,0.412649610428278,0.188178426803137,0.119634733874508,0.420838728445953,0.199513320348828,0.31044255460942
5,"50021",1999,282,238,2052,457,82,205,612,0.096312184278965,0.0984167916907413,0.380100251498994,0.309291596061806,0.166784781740948,0.0535785470763834,0.40560378034077,0.26520157343169,0.433678798575377
5,"50022",601,21,25,495,25,17,47,261,0.100760225022254,0.100143102181853,0.460847866419038,0.355523996984344,0.19326327071077,0.0627047755350449,0.456284222006598,0.293406372892623,0.523552641954083
5,"50023",595,2,17,520,24,24,51,260,0.100780889185284,0.100258035575533,0.448695275990075,0.336313806461389,0.198181321855077,0.0819975257199336,0.437094695646673,0.29843935743061,0.530692801710009
5,"50024",3162,165,661,3084,309,370,223,1078,0.0975717781799989,0.0992005696018156,0.426849171338693,0.339500074501916,0.110311759032267,0.0409330223096717,0.437071852681915,0.209512328634083,0.467782193648364
5,"50025",2694,134,390,2840,218,346,227,1016,0.104307914956061,0.103475245418125,0.442971319825454,0.339205735085942,0.172678057360221,0.0530607112964443,0.443513650042003,0.276153302778345,0.496032031121898
5,"50026",1647,41,73,1682,115,56,121,887,0.105241787748388,0.104677213901855,0.569427338741085,0.345899400562899,0.196146260978245,0.0602377110739386,0.451141188311287,0.300823474880101,0.629665049815023
5,"50027",384,0,9,364,7,54,23,207,0.105777678829679,0.0947392424930601,0.544511310677567,0.343848300931985,0.192661722828198,0.0576245557707072,0.449625979761664,0.287400965321258,0.602135866448274
5,"50028",1173,42,217,1100,34,143,111,542,0.102848408858195,0.120398015927662,0.557478299600541,0.348314668673125,0.183650212757856,0.0623888182445217,0.45116307753132,0.304048228685518,0.619867117845062
5,"50029",1656,47,141,1340,97,36,149,697,0.0952529897052809,0.10990419048547,0.460725987542466,0.363556535876226,0.199289201649203,0.0705194104138894,0.458809525581507,0.309193392134673,0.531245397956355
5,"50030",1076,4,30,979,0,27,76,462,0.0998218928292985,0.101308856633276,0.439458276821402,0.352027032303322,0.191296583049009,0.066619055636775,0.45184892513262,0.292605439682285,0.506077332458177
5,"50031",557,17,163,527,10,81,49,169,0.104471570713912,0.0953625300333765,0.403506417134121,0.334735216898499,0.127599318669797,0.0608747260798525,0.439206787612412,0.222961848703174,0.464381143213973
5,"50032",439,13,3,446,0,12,33,223,0.10215111731219,0.107077730110137,0.520520760779155,0.34707634858377,0.193142728543993,0.0667487433611468,0.44922746589596,0.30022045865413,0.587269504140301
5,"50033",905,9,33,881,28,20,55,424,0.0978602681963279,0.100591435817657,0.486114835323988,0.353611520272181,0.199460648440684,0.0524603586693917,0.451471788468509,0.300052084258342,0.538575193993379
5,"50034",2620,285,170,2075,166,118,248,1009,0.0969463839128458,0.0937243519701099,0.445571107169554,0.361090467609057,0.185440179473893,0.0525038389770439,0.458036851521903,0.279164531444003,0.498074946146598
5,"50035",1919,204,130,1806,202,111,203,910,0.103319089756013,0.112810989816057,0.55070665895523,0.380875060053882,0.200653145033865,0.0625125667766755,0.484194149809895,0.313464134849922,0.613219225731906
5,"50036",4,0,0,5,0,1,1,2,0.0988373415063582,0.102341867429332,0.430810023896697,0.350430927786141,0.184193032949824,0.122948537353964,0.449268269292499,0.286534900379156,0.553758561250661
5,"50037",547,16,90,557,27,49,42,198,0.095481279302958,0.0976453445017688,0.424010970974021,0.345236601775008,0.156889076799966,0.0521348973253399,0.440717881077966,0.254534421301735,0.476145868299361
5,"50038",521,13,90,513,33,88,32,186,0.0980896327014515,0.103825630886727,0.419721408214212,0.344179352300301,0.135563377512383,0.0397054370295037,0.442268985001753,0.23938900839911,0.459426845243716
5,"50039",817,125,65,835,166,99,80,265,0.0955379858886114,0.102375053538663,0.394167307191151,0.306730288840278,0.175317672083915,0.0500362534023872,0.402268274728889,0.277692725622578,0.444203560593538
5,"50040",1124,276,158,1004,330,42,171,306,0.0856560618211482,0.0929561051040181,0.389454484249675,0.335557584214877,0.182981441478027,0.072702498513794,0.421213646036025,0.275937546582045,0.462156982763469
5,"5011B",1518,92,52,1343,113,24,150,494,0.0916688328544901,0.0998603996231491,0.350409474079211,0.366419798290958,0.186250323281565,0.077390832752088,0.458088631145448,0.286110722904714,0.427800306831299
5,"5017B",504,1,6,469,6,2,47,171,0.110938635998131,0.0961124666616296,0.344684508988185,0.336010992613968,0.189629624182017,0.0913506542395335,0.4469496286121,0.285742090843647,0.436035163227718
7,"70001",2287,24,276,2071,4,457,315,889,0.340270247821089,0.311129014433369,0.400282398945841,0.330375963805619,0.303251374857095,0.112535468558976,0.670646211626708,0.614380389290463,0.512817867504817
7,"70002",4386,68,1652,3902,19,1260,736,1118,0.335739665276503,0.255192819904942,0.25383922469803,0.331334277687996,0.232360785056353,0.124357268666347,0.667073942964499,0.487553604961295,0.378196493364377
7,"70003",4941,50,743,5238,16,583,684,2011,0.334491097381819,0.293784575822685,0.427997126222618,0.329964945421813,0.312250484100265,0.105129062300765,0.664456042803632,0.60603505992295,0.533126188523384
7,"70004",3772,28,416,3501,0,513,584,1742,0.335661731634089,0.315454844872306,0.48056334930333,0.332852943492606,0.292280241587752,0.136429173271195,0.668514675126694,0.607735086460058,0.616992522574525
7,"7001A",2267,29,564,1958,20,381,225,536,0.334939331835556,0.28661545916257,0.218836424567414,0.328765779231645,0.203941887014343,0.0606097657577274,0.6637051110672,0.490557346176914,0.279446190325142
7,"7004A",982,1,96,1230,0,155,160,534,0.330434471800232,0.323992818329003,0.565744859857313,0.329648767239438,0.297165450435953,0.147758511745112,0.66008323903967,0.621158268764956,0.713503371602425
9,"90001",1578,4,63,1463,0,22,97,733,0.333053268636727,0.357215297664179,0.469419751719667,0.349695455224683,0.265292598872123,0.0524087845140865,0.68274872386141,0.622507896536302,0.521828536233753
9,"90002",925,4,39,931,2,13,83,542,0.311294039749033,0.359969121478129,0.597380462041367,0.36793462705094,0.265651037622118,0.0803031991076561,0.679228666799973,0.625620159100247,0.677683661149024
9,"90003",416,0,92,422,0,63,22,195,0.338880732329592,0.405283055687439,0.487331153767529,0.328884768140743,0.138925865637793,0.032596541753926,0.667765500470335,0.544208921325232,0.519927695521455
9,"90004",685,0,118,675,1,82,29,425,0.320439402361811,0.455962126455489,0.651378878973516,0.360223989553113,0.138617629416119,0.0250756440564887,0.680663391914924,0.594579755871608,0.676454523030004
9,"90005",169,0,9,136,1,0,12,89,0.324422198749264,0.368538896569315,0.53431762247729,0.361142615819746,0.267828585287336,0.0610886992481222,0.68556481456901,0.63636748185665,0.595406321725412
9,"90006",1393,0,53,1198,26,6,115,683,0.326466362254337,0.374371076326812,0.494986218171826,0.353161083620645,0.267267023888836,0.0751415809151808,0.679627445874982,0.641638100215648,0.570127799087007
9,"90007",267,0,5,259,0,13,12,136,0.32205890810277,0.376867348562265,0.51267008399588,0.346717679424783,0.252864595988315,0.0432505635036922,0.668776587527553,0.62973194455058,0.555920647499572
9,"90008",337,1,17,328,1,6,24,194,0.337196819104688,0.366365248814137,0.585393833976515,0.347762001945238,0.263802604078677,0.061399129143387,0.684958821049925,0.630167852892814,0.646792963119902
9,"90009",212,0,3,203,0,9,20,86,0.328273507231367,0.371105964981774,0.410754274389828,0.351185942076582,0.261856206604295,0.0926861861676771,0.67945944930795,0.632962171586069,0.503440460557505
9,"90010",760,4,22,823,0,15,105,448,0.330752653463154,0.371216483565287,0.597309222347827,0.351078131513457,0.264159883665945,0.132410681499639,0.681830784976611,0.635376367231231,0.729719903847465
9,"90011",127,3,2,124,0,1,6,69,0.317198439719983,0.372683346800563,0.549031281046786,0.364126334636149,0.262105971699101,0.0394145898121205,0.681324774356132,0.634789318499664,0.588445870858906
11,"110101",366,0,15,339,3,16,22,208,0.333959585982196,0.297164190769302,0.578911006469292,0.338749248917131,0.404467622469761,0.04610343700503,0.672708834899327,0.701631813239063,0.625014443474322
11,"110201",255,1,23,271,9,35,29,107,0.329941563191469,0.269581037779828,0.437819391102004,0.34439465179924,0.422294138036049,0.0802495206935497,0.674336214990709,0.691875175815877,0.518068911795554
11,"110202",118,1,6,112,2,9,11,51,0.339357538572586,0.295488304097658,0.444341503208944,0.341281794897835,0.401999467893976,0.0741747889883893,0.680639333470421,0.697487771991634,0.518516292197334
11,"110301",277,1,7,262,2,13,17,166,0.330125364560749,0.298080819199,0.607694916586546,0.350573462606201,0.39294850701165,0.0512288554409701,0.68069882716695,0.69102932621065,0.658923772027516
11,"110303",83,1,3,88,3,11,5,46,0.345197785037345,0.293796502996609,0.566668152952246,0.335110218644783,0.395787189818784,0.0459438542729085,0.680308003682128,0.689583692815393,0.612612007225155
11,"110401",172,0,8,154,0,4,8,123,0.332563596127935,0.300199738607752,0.727556181760063,0.334392945174267,0.405265262763639,0.030717040188099,0.666956541302202,0.705465001371391,0.758273221948162
11,"110402",178,1,10,145,0,0,6,108,0.337888919493059,0.313944757218144,0.619695061451283,0.334989115694161,0.359259897841817,0.0191629216529601,0.67287803518722,0.673204655059962,0.638857983104243
11,"110404",29,0,0,28,1,2,0,19,0.334008181167851,0.291122324410321,0.624757397466814,0.345917720294391,0.38953161549844,0.0199929471673192,0.679925901462242,0.680653939908761,0.644750344634133
13,"130001",973,5,422,862,0,441,120,279,0.330020293653304,0.0729588689848293,0.452570865890522,0.332611809039381,0.168889128854449,0.087537467518318,0.662632102692685,0.241847997839278,0.54010833340884
13,"130002",1802,8,1304,1709,18,1074,221,232,0.312311109045448,0.029515960711639,0.393695473728661,0.345389821309356,0.120028380432737,0.127786963004982,0.657700930354804,0.149544341144376,0.521482436733644
13,"130003",2263,20,1239,1951,2,1097,344,403,0.319010854899791,0.0454587571757109,0.34047041588774,0.3490215867569,0.168293136743824,0.127481330029111,0.668032441656691,0.213751893919535,0.46795174591685
13,"130004",224,0,115,188,0,34,39,63,0.319154518702044,0.0713648013642401,0.503726224305578,0.333100522327537,0.219560725112099,0.122474392761088,0.652255041029582,0.290925526476339,0.626200617066666
13,"130005",2438,22,1682,2467,79,1341,316,321,0.325981514000921,0.0298939979468851,0.361270380171204,0.338201659851972,0.129509448551535,0.123918135315996,0.664183173852893,0.15940344649842,0.4851885154872
13,"130006",120,0,39,107,2,45,3,43,0.321918116416052,0.0802004965727411,0.491711737257323,0.337037728059125,0.0809630652211965,0.0244885906090816,0.658955844475178,0.161163561793938,0.516200327866404
13,"130007",2308,9,1559,2012,0,1330,328,389,0.314835133279249,0.0419144153653425,0.436096003858905,0.343318244289343,0.151930210627656,0.119670664242334,0.658153377568592,0.193844625992998,0.555766668101239
13,"130008",562,1,348,626,7,313,110,166,0.323593150272901,0.113856336130028,0.582625229106901,0.335226626021352,0.244026162941706,0.112941692907246,0.658819776294254,0.357882499071735,0.695566922014146
13,"130009",103,2,20,88,0,27,13,53,0.320653137661247,0.0845771741167862,0.607846947396499,0.348396986195589,0.23925304696779,0.0933960763102446,0.669050123856837,0.323830221084576,0.701243023706744
13,"130010",1540,7,973,1558,17,885,198,318,0.317629251574218,0.0577764033005684,0.466231313778709,0.34323443951961,0.138248501189534,0.110223778046508,0.660863691093829,0.196024904490103,0.576455091825217
13,"130011",78,0,12,65,0,12,3,43,0.32501371025007,0.0880872421676826,0.61185034111119,0.337973713861841,0.170952724073147,0.034178458642749,0.662987424111911,0.25903996624083,0.646028799753939
13,"130012",1507,3,951,1800,7,1115,234,385,0.309248808097025,0.077924217960056,0.558085968477191,0.346429874178134,0.18585632647484,0.101901200077083,0.655678682275159,0.263780544434896,0.659987168554274
13,"130013",2795,12,1278,2509,19,1067,415,779,0.315391175228533,0.0679551590796364,0.457888418964149,0.345205082414135,0.192372989406109,0.109998731515138,0.660596257642668,0.260328148485746,0.567887150479287
13,"130014",519,0,268,464,10,195,105,128,0.32311983537729,0.0612358866936023,0.446941848270714,0.339458016082877,0.249157969588108,0.149930444051108,0.662577851460167,0.31039385628171,0.596872292321822
13,"130015",2174,16,1398,2198,6,1450,498,402,0.311088795077587,0.0489263965541084,0.434130610754906,0.346092204460599,0.270584826597975,0.149765345814321,0.657180999538186,0.319511223152084,0.583895956569227
13,"130016",259,0,159,249,13,157,54,71,0.32649849768951,0.0875755386354578,0.556391417589693,0.335920755336361,0.265817416800651,0.113829198541586,0.662419253025871,0.353392955436109,0.670220616131279
13,"130017",2538,10,2045,2526,9,2137,673,286,0.319396595567496,0.0305343892421881,0.459307503034468,0.343040864264582,0.295273218494508,0.133139849608113,0.662437459832078,0.325807607736696,0.592447352642581
13,"130018",1882,5,1221,1630,0,1183,388,382,0.31982748370031,0.0550122112780235,0.476105408012555,0.330929892395878,0.246735300458899,0.131330015654344,0.650757376096188,0.301747511736923,0.607435423666899
13,"130019",541,3,271,610,7,187,85,132,0.325963172621773,0.0604341332296122,0.43523615188941,0.330772099400009,0.191823715614796,0.120083989503634,0.656735272021782,0.252257848844408,0.555320141393044
13,"130020",3590,14,1210,3542,4,1192,480,1573,0.318062672616362,0.0942038867835416,0.614240780337323,0.343662256523006,0.224961218386818,0.0856490345787381,0.661724929139367,0.31916510517036,0.699889814916061
13,"130021",278,2,67,234,0,45,32,102,0.312730820106465,0.078340075469806,0.46320689343236,0.340235721816791,0.223445978581984,0.0801580783623703,0.652966541923256,0.30178605405179,0.54336497179473
13,"130022",701,5,277,614,0,343,83,280,0.321173969954027,0.0960720600928122,0.596939934811005,0.341458693834008,0.179531367642821,0.0771599726734734,0.662632663788035,0.275603427735633,0.674099907484478
13,"130023",1111,12,688,1048,11,733,154,188,0.324163572649637,0.0405733627856072,0.384460499626975,0.335564987027662,0.148728250994164,0.118809781513807,0.659728559677299,0.189301613779771,0.503270281140782
13,"130024",1743,14,964,1593,21,740,237,443,0.320827854953588,0.0650016137650238,0.491473979463404,0.342713280024143,0.158413896134242,0.10445685609697,0.663541134977731,0.223415509899266,0.595930835560374
15,"150101",1544,178,265,1384,195,123,153,636,0.232993201652692,0.206771267319966,0.491443136523282,0.385686577880404,0.173708599562473,0.0356196309280138,0.618679779533096,0.380479866882439,0.527062767451296
15,"150102",1533,230,269,1042,72,211,185,624,0.229518295331591,0.203170032482981,0.498786305942881,0.386704384548245,0.186809143072263,0.0448237342943857,0.616222679879836,0.389979175555244,0.543610040237266
15,"150103",1430,68,139,1383,85,99,131,822,0.224145497590504,0.203155426510006,0.635946092268554,0.440383464250677,0.258222472717331,0.0530634491211247,0.664528961841181,0.461377899227337,0.689009541389679
15,"150104",813,65,132,713,90,77,65,418,0.234411248425865,0.218269795701689,0.605365770131908,0.388318480683438,0.168736831337501,0.0299081354762122,0.622729729109302,0.38700662703919,0.635273905608121
15,"150205",2022,185,284,1807,237,134,219,1034,0.216842495647348,0.208119258750114,0.601484969984822,0.43892352118723,0.245946809372851,0.0435092381586624,0.655766016834578,0.454066068122965,0.644994208143485
15,"150206",555,31,41,615,27,24,71,340,0.221664328093336,0.206519175916222,0.667926586716418,0.452568068162785,0.260905780999165,0.0945138259453117,0.674232396256121,0.467424956915387,0.76244041266173
15,"150207",394,6,8,356,6,10,24,231,0.227184390372288,0.207353379497039,0.599133273411479,0.416729787326827,0.233691011423259,0.0516200510280384,0.643914177699116,0.441044390920298,0.650753324439517
15,"150208",725,21,66,648,17,32,66,386,0.230934309946175,0.191533663643349,0.577213694736004,0.425370905465349,0.259308500833654,0.0624015798630768,0.656305215411525,0.450842164477003,0.639615274599081
15,"150209",642,38,32,638,12,9,69,326,0.226005366376335,0.202120106686502,0.543103250899836,0.423168870586174,0.237342547289384,0.0786048104728324,0.649174236962509,0.439462653975886,0.621708061372669
15,"150210",783,55,78,811,25,26,69,404,0.227814864144666,0.190390507754079,0.578197503369085,0.424438142495029,0.243709900569221,0.0411636791350771,0.652253006639695,0.434100408323299,0.619361182504162
15,"150211",372,2,31,356,10,12,24,191,0.221858186887344,0.187626172714191,0.54523534686109,0.427505756412683,0.259462229109005,0.0453580273044309,0.649363943300026,0.447088401823196,0.590593374165521
15,"150312",593,1,72,560,60,104,31,336,0.223155642232066,0.198333192518708,0.616006023356592,0.417285305644733,0.218328853478712,0.0298133102335576,0.640440947876799,0.41666204599742,0.645819333590149
15,"150313",1675,300,770,1289,351,298,284,268,0.138066269010409,0.0609890725075731,0.303870855882652,0.428975932794348,0.139659494262761,0.080014188183411,0.567042201804756,0.200648566770334,0.383885044066063
15,"150314",2969,233,718,2755,200,320,265,1141,0.225014949221183,0.196407679224078,0.469166024058145,0.403571589006194,0.143213581609581,0.0349090076575771,0.628586538227377,0.339621260833659,0.504075031715722
15,"150415",1713,208,419,1455,139,185,236,599,0.211534836565804,0.170352252067906,0.445646263783507,0.421415783637364,0.204159073707277,0.0585960848584578,0.632950620203168,0.374511325775183,0.504242348641964
15,"150416",1493,94,422,1486,295,304,142,599,0.217529090231066,0.19759596149285,0.506842720392457,0.405398670495572,0.151707190352869,0.0416984294095369,0.622927760726638,0.34930315184572,0.548541149801994
15,"150417",739,142,134,562,162,25,137,237,0.186379400564697,0.175128763397975,0.408926339390048,0.46413415891617,0.246339245061112,0.0808385716423344,0.650513559480867,0.421468008459088,0.489764911032382
15,"150418",1293,34,236,1316,18,162,81,673,0.23326251085275,0.233098223342126,0.595778122269317,0.39904438568569,0.162730746997821,0.0289397298518761,0.63230689653844,0.395828970339947,0.624717852121193
17,"170001",1257,11,594,964,0,561,118,415,0.313079877763521,0.280185736627658,0.374168823035925,0.340508000675132,0.0986084120838193,0.0868985772116784,0.653587878438654,0.378794148711478,0.461067400247604
17,"170002",1379,10,370,1273,37,207,92,578,0.325615577336918,0.251375145535823,0.480429309945785,0.327626255715615,0.114716142645389,0.0472670670252044,0.653241833052533,0.366091288181212,0.527696376970989
17,"170003",1182,7,764,918,21,278,142,245,0.323619137239305,0.159708585367042,0.294758314628373,0.32952458576092,0.103459863643921,0.148263022171287,0.653143723000225,0.263168449010963,0.44302133679966
17,"170004A",971,30,826,876,1,772,102,88,0.319862145108657,0.0571971905704208,0.278264342724986,0.327329717811874,0.0851510693040415,0.197309200252615,0.647191862920531,0.142348259874462,0.475573542977601
17,"170004B",160,0,48,146,0,37,12,10,0.328456212300495,0.100735476145429,0.0636438321472029,0.336539173450043,0.127832097683926,0.0633121782068143,0.664995385750538,0.228567573829355,0.126956010354017
