"CNTY_x","CNTYVTD","TOTPOP","BPOP","HPOP","CVAP_2012","BCVAP_2012","HCVAP_2012","Obama","Romney","BRvotes","HRvotes","ORvotes","BDvotes","HDvotes","ODvotes","bvotes","hvotes","ovotes"
11,"110401",172,0,8,154,0,4,8,123,0.342456164273413,0.288507946700483,0.726633769483204,0.333007720325518,0.406456658162509,0.0321017228379209,0.675463884598932,0.694964604862992,0.758735492321125
11,"110402",178,1,10,145,0,0,6,108,0.344448317524501,0.310020059705238,0.622418984185837,0.32619213762569,0.357104709631004,0.0183663291774903,0.670640455150191,0.667124769336242,0.640785313363327
11,"110404",29,0,0,28,1,2,0,19,0.338885646991905,0.297526391907857,0.627647924716984,0.335789183842867,0.385671981785046,0.0209025747635122,0.674674830834772,0.683198373692903,0.648550499480496
13,"130001",973,5,422,862,0,441,120,279,0.325110077266381,0.0689243667821428,0.455090842442291,0.337770956831258,0.162847811614329,0.0916705665280294,0.662881034097639,0.231772178396471,0.546761408970321
13,"130002",1802,8,1304,1709,18,1074,221,232,0.318828743219185,0.0327206027195114,0.384767741009092,0.350409029295866,0.12155133709584,0.122407585049828,0.66923777251505,0.154271939815352,0.50717532605892
13,"130003",2263,20,1239,1951,2,1097,344,403,0.31699039708988,0.0432071161532341,0.343174794420266,0.351167352968166,0.169159041812237,0.127138510116148,0.668157750058046,0.212366157965471,0.470313304536414
13,"130004",224,0,115,188,0,34,39,63,0.318665471158875,0.0788458452047208,0.493543815181788,0.343721929028519,0.21826185705683,0.126330553395771,0.662387400187394,0.297107702261551,0.619874368577559
13,"130005",2438,22,1682,2467,79,1341,316,321,0.32101778827554,0.0352998267125409,0.348902813059633,0.34602537305962,0.125081584061216,0.13446082859311,0.66704316133516,0.160381410773757,0.483363641652742
13,"130006",120,0,39,107,2,45,3,43,0.324189696673787,0.0877282971644775,0.485898864221921,0.33995166694012,0.0776256053134908,0.0264361176030338,0.664141363613907,0.165353902477968,0.512334981824955
13,"130007",2308,9,1559,2012,0,1330,328,389,0.324986623313734,0.0450850303429902,0.428701292406391,0.344009915843433,0.150216514145684,0.122767671308775,0.668996539157168,0.195301544488674,0.551468963715166
13,"130008",562,1,348,626,7,313,110,166,0.333423631857506,0.113618089761978,0.58133908651991,0.336893395834364,0.245656089516538,0.113489252193066,0.67031702769187,0.359274179278516,0.694828338712975
13,"130009",103,2,20,88,0,27,13,53,0.326394559750544,0.0889226249839743,0.607168228868912,0.342461088687105,0.238867085502361,0.0921275648026519,0.66885564843765,0.327789710486335,0.699295793671564
13,"130010",1540,7,973,1558,17,885,198,318,0.316134430839635,0.0530482340154652,0.472279086618964,0.340630935702025,0.139407792913166,0.108325143524871,0.65676536654166,0.192456026928631,0.580604230143835
13,"130011",78,0,12,65,0,12,3,43,0.321811435833224,0.0943071677021605,0.612349476020271,0.348032337243942,0.164347308380363,0.0354330056183589,0.669843773077166,0.258654476082524,0.64778248163863
13,"130012",1507,3,951,1800,7,1115,234,385,0.317774980092708,0.0859796065677982,0.545595214010934,0.344636448645031,0.182254179739624,0.107832041680999,0.662411428737739,0.268233786307422,0.653427255691933
13,"130013",2795,12,1278,2509,19,1067,415,779,0.337331132222697,0.0702116911609523,0.455288888975989,0.334458373223095,0.19386530476655,0.109164964931864,0.671789505445792,0.264076995927502,0.564453853907853
13,"130014",519,0,268,464,10,195,105,128,0.319120177747834,0.0651953079070604,0.442646973857856,0.34747604789313,0.248832195315304,0.15148791110648,0.666596225640964,0.314027503222365,0.594134884964336
13,"130015",2174,16,1398,2198,6,1450,498,402,0.324616470022095,0.0495605360111774,0.432473913759583,0.337220083182414,0.266330931766689,0.156768349668705,0.661836553204509,0.315891467777867,0.589242263428288
13,"130016",259,0,159,249,13,157,54,71,0.335700078749953,0.0884762731312129,0.559426630845824,0.334501929468372,0.258951318601638,0.122990344243153,0.670202008218325,0.34742759173285,0.682416975088977
13,"130017",2538,10,2045,2526,9,2137,673,286,0.319682975169328,0.0314028656599651,0.454061553010378,0.349601142097275,0.294388636852287,0.135811976971127,0.669284117266604,0.325791502512252,0.589873529981505
13,"130018",1882,5,1221,1630,0,1183,388,382,0.319718336339882,0.0602488819362795,0.468532954675794,0.350425908300234,0.23979583793161,0.142305892086556,0.670144244640116,0.30004471986789,0.61083884676235
13,"130019",541,3,271,610,7,187,85,132,0.330682783746334,0.0620397370453808,0.430493199262541,0.34029921977188,0.190326684201793,0.120549290102121,0.670982003518214,0.252366421247173,0.551042489364661
13,"130020",3590,14,1210,3542,4,1192,480,1573,0.318614275961718,0.0956642203090798,0.613836427320554,0.347120218450476,0.207657223040339,0.0946858077140588,0.665734494412194,0.303321443349419,0.708522235034613
13,"130021",278,2,67,234,0,45,32,102,0.317525622825338,0.080129468094751,0.462311451475313,0.342985878727084,0.211529043248687,0.0850022419144686,0.660511501552422,0.291658511343438,0.547313693389782
13,"130022",701,5,277,614,0,343,83,280,0.309634609155256,0.0963727676823394,0.597340558340496,0.354426352798937,0.172080026795593,0.0823840396489485,0.664060961954193,0.268452794477933,0.679724597989445
13,"130023",1111,12,688,1048,11,733,154,188,0.319022292838035,0.0413203985029648,0.383666947253432,0.333661643528921,0.142689412303531,0.125968445616029,0.652683936366956,0.184009810806495,0.509635392869461
13,"130024",1743,14,964,1593,21,740,237,443,0.318472773552867,0.0695115063372692,0.486870044657324,0.347365597430733,0.15392144187933,0.109420553743872,0.6658383709836,0.2234329482166,0.596290598401196
15,"150101",1544,178,265,1384,195,123,153,636,0.236505043281998,0.209694945321243,0.48946337389973,0.363086893112987,0.172781881869421,0.0400064037357564,0.599591936394985,0.382476827190664,0.529469777635487
15,"150102",1533,230,269,1042,72,211,185,624,0.231233131237502,0.20777340207671,0.497779018614199,0.373369265178713,0.186943736637616,0.0481788252529978,0.604602396416215,0.394717138714326,0.545957843867197
15,"150103",1430,68,139,1383,85,99,131,822,0.227069371518848,0.213710243729976,0.634162318534465,0.416413896993029,0.256366635178425,0.0550385609728839,0.643483268511877,0.470076878908401,0.689200879507349
15,"150104",813,65,132,713,90,77,65,418,0.241221041374548,0.226931017878093,0.602576736561501,0.37731595091081,0.162443548997521,0.0332417581212675,0.618536992285358,0.389374566875614,0.635818494682769
15,"150205",2022,185,284,1807,237,134,219,1034,0.22058831235367,0.222081441884885,0.598762611311066,0.424092532129528,0.227494451552143,0.0490612963930579,0.644680844483198,0.449575893437028,0.647823907704124
15,"150206",555,31,41,615,27,24,71,340,0.22331878283356,0.218063879827498,0.66881270820557,0.427575901562186,0.253837076271504,0.0960902128303069,0.650894684395746,0.471900956099002,0.764902921035877
15,"150207",394,6,8,356,6,10,24,231,0.222917410775697,0.206552023273473,0.597872764587526,0.407862249058983,0.224136278962124,0.0529219600910607,0.63077965983468,0.430688302235597,0.650794724678587
15,"150208",725,21,66,648,17,32,66,386,0.223147037426057,0.20073350169381,0.577166556307208,0.413290424337872,0.24835679030071,0.0638542758926396,0.636437461763929,0.44909029199452,0.641020832199847
15,"150209",642,38,32,638,12,9,69,326,0.216689157185331,0.206452882395606,0.544474482862741,0.431711684723425,0.243690066671007,0.0772924302715863,0.648400841908755,0.450142949066613,0.621766913134328
15,"150210",783,55,78,811,25,26,69,404,0.234449624993574,0.199166777094102,0.576436301584276,0.414946246444602,0.238875963609922,0.0423065968875637,0.649395871438175,0.438042740704025,0.61874289847184
15,"150211",372,2,31,356,10,12,24,191,0.231428355299012,0.201088890275155,0.543417735313505,0.403251020879337,0.239616695369097,0.0465685135390793,0.634679376178349,0.440705585644252,0.589986248852584
15,"150312",593,1,72,560,60,104,31,336,0.227784809061692,0.217770658784375,0.615202055763567,0.416680112346542,0.200749347120116,0.0316215865488015,0.644464921408234,0.418520005904491,0.646823642312369
15,"150313",1675,300,770,1289,351,298,284,268,0.135220745051403,0.0656492664043087,0.298616880756705,0.417233682706388,0.138509066238598,0.0867889692825645,0.552454427757791,0.204158332642907,0.385405850039269
15,"150314",2969,233,718,2755,200,320,265,1141,0.227851634591262,0.206721649450717,0.466456843198479,0.382945527550125,0.133177879901375,0.0405163549994588,0.610797162141387,0.339899529352092,0.506973198197937
15,"150415",1713,208,419,1455,139,185,236,599,0.213709534419184,0.182138530951636,0.441312156056004,0.416729875351813,0.192256368599485,0.0637313763361893,0.630439409770998,0.374394899551121,0.505043532392194
15,"150416",1493,94,422,1486,295,304,142,599,0.235792912114637,0.203911820155384,0.502128907871734,0.390095195960817,0.145435618689594,0.0460359907029793,0.625888108075455,0.349347438844978,0.548164898574713
15,"150417",739,142,134,562,162,25,137,237,0.185825395880058,0.174311740955624,0.408857019034099,0.45847354115469,0.233911922584017,0.0860315308194961,0.644298937034748,0.408223663539641,0.494888549853595
15,"150418",1293,34,236,1316,18,162,81,673,0.229874286280171,0.227916321717375,0.597103789262472,0.399382670955249,0.159528359223145,0.0300184217542181,0.62925695723542,0.38744468094052,0.62712221101669
17,"170001",1257,11,594,964,0,561,118,415,0.323689797421239,0.25332085332377,0.397825099386122,0.343473786240723,0.104191900954065,0.0818574578264702,0.667163583661962,0.357512754277835,0.479682557212593
17,"170002",1379,10,370,1273,37,207,92,578,0.323675175176313,0.241601708987699,0.484798154810409,0.329497203277594,0.119605028836252,0.0459162365100313,0.653172378453908,0.36120673782395,0.53071439132044
17,"170003",1182,7,764,918,21,278,142,245,0.318167401631566,0.157792566155202,0.297110856907044,0.348821058158465,0.107456039139413,0.13965508277297,0.666988459790031,0.265248605294616,0.436765939680014
17,"170004A",971,30,826,876,1,772,102,88,0.320127224369036,0.0576821043530755,0.279760087347418,0.345288217265589,0.0864015675069742,0.180749836716731,0.665415441634625,0.14408367186005,0.460509924064149
17,"170004B",160,0,48,146,0,37,12,10,0.319830817363327,0.100545480302876,0.0644013167806225,0.337642008927121,0.135315597519376,0.0592810744898288,0.657472826290449,0.235861077822252,0.123682391270451
